tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
"['apache-spark', 'parallel-processing', 'emr', 'amazon-data-pipeline']","{'account_id': 6424244, 'reputation': 21, 'user_id': 4979985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e391ffb8de36f88146494686c545f157?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Himanshu Sahni', 'link': 'https://stackoverflow.com/users/4979985/himanshu-sahni'}",False,493,1,1,1511739182,1511738456,,47502089,CC BY-SA 3.0,https://stackoverflow.com/questions/47502089/spark-submit-configuration-while-running-parallel-jobs-in-emr,Spark Submit Configuration while running parallel jobs in EMR,,,
"['apache-spark', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 4437860, 'reputation': 1053, 'user_id': 3613204, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f44342a4b0f43da161fc58a315bd70b8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sanchay', 'link': 'https://stackoverflow.com/users/3613204/sanchay'}",True,4036,1,3,1511353711,1511181472,,47392228,CC BY-SA 3.0,https://stackoverflow.com/questions/47392228/data-pipeline-failing-for-emr-activity,Data Pipeline failing for EMR Activity,47434752.0,,
"['python', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1048523, 'reputation': 3958, 'user_id': 1052985, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/771f16da1e8fc82bcc5883f2ff6afc79?s=256&d=identicon&r=PG', 'display_name': 'ScottieB', 'link': 'https://stackoverflow.com/users/1052985/scottieb'}",True,9417,4,4,1511400643,1510812643,,47322797,CC BY-SA 3.0,https://stackoverflow.com/questions/47322797/whats-the-best-way-to-run-a-python-script-daily,What&#39;s the best way to run a python script daily?,47446283.0,,
"['amazon-s3', 'amazon-dynamodb', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 1768935, 'reputation': 31, 'user_id': 1614171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97fe2a7c2caf6c4efec51bde106dbcc4?s=256&d=identicon&r=PG', 'display_name': 'techNoob', 'link': 'https://stackoverflow.com/users/1614171/technoob'}",True,1804,1,3,1510644137,1510413315,,47239423,CC BY-SA 3.0,https://stackoverflow.com/questions/47239423/how-to-compute-dynamodb-read-throughput-ratio-while-setting-up-datapipeline-to,How to compute &#39;DynamoDB read throughput ratio&#39; while setting up DataPipeline to export DynamoDB data to S3,,,
"['amazon-s3', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 10469227, 'reputation': 912, 'user_id': 7717644, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/86ef1f85620cc3d2f03b85a11d6189b8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Cyrus', 'link': 'https://stackoverflow.com/users/7717644/cyrus'}",True,220,1,0,1509662228,1509658295,,47084968,CC BY-SA 3.0,https://stackoverflow.com/questions/47084968/awsdatabasemigrationservice-error-no-authentication-credentials,AWSDatabaseMigrationService Error: no authentication credentials,47085702.0,,
"['amazon-redshift', 'amazon-data-pipeline']","{'account_id': 10469227, 'reputation': 912, 'user_id': 7717644, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/86ef1f85620cc3d2f03b85a11d6189b8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Cyrus', 'link': 'https://stackoverflow.com/users/7717644/cyrus'}",False,496,1,0,1533752131,1509469669,1509477423.0,47040864,CC BY-SA 3.0,https://stackoverflow.com/questions/47040864/aws-data-pipeline-redshiftloadcopy-failed-schema-error,AWS Data Pipeline; RedshiftLoadCopy failed; schema error,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 10995903, 'reputation': 396, 'user_id': 8078131, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/8e16e7b62ee87d719b16583d97747301?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user_default', 'link': 'https://stackoverflow.com/users/8078131/user-default'}",False,182,1,1,1523379432,1509422714,,47027717,CC BY-SA 3.0,https://stackoverflow.com/questions/47027717/aws-data-pipeline-components-instances-and-attempts-and-pipeline-status,"AWS Data Pipeline - Components, Instances and Attempts and Pipeline Status",,,
"['apache-spark', 'google-cloud-storage', 'google-cloud-dataproc', 'amazon-data-pipeline', 'spark-submit']","{'account_id': 1091550, 'reputation': 33, 'user_id': 1086102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61751a52ba95130f67efe6ebde3efc2b?s=256&d=identicon&r=PG', 'display_name': 'user1086102', 'link': 'https://stackoverflow.com/users/1086102/user1086102'}",False,888,1,3,1583264403,1509078493,1525573169.0,46967515,CC BY-SA 4.0,https://stackoverflow.com/questions/46967515/how-to-setup-google-cloud-storage-correctly-for-spark-application-using-aws-data,How to setup google cloud storage correctly for spark application using aws data pipeline,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 10995903, 'reputation': 396, 'user_id': 8078131, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/8e16e7b62ee87d719b16583d97747301?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user_default', 'link': 'https://stackoverflow.com/users/8078131/user-default'}",True,1453,3,2,1531922231,1509011679,1509012162.0,46951263,CC BY-SA 3.0,https://stackoverflow.com/questions/46951263/aws-data-pipeline-pricing-for-on-demand-runs,AWS Data Pipeline Pricing for On-demand Runs,46955470.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1769819, 'reputation': 187, 'user_id': 1614868, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/3bfa487c72d01d756d6226c8bdb5dbae?s=256&d=identicon&r=PG', 'display_name': 'efg', 'link': 'https://stackoverflow.com/users/1614868/efg'}",False,687,1,0,1511201436,1508857907,,46914104,CC BY-SA 3.0,https://stackoverflow.com/questions/46914104/how-to-re-run-aws-data-pipeline-automatically-on-failure,How to re-run aws data pipeline automatically on failure?,,,
"['amazon-web-services', 'aws-cloudformation', 'amazon-data-pipeline']","{'account_id': 1203310, 'reputation': 4701, 'user_id': 1173529, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4f64aeede68ff9de9a5100ece80e3a87?s=256&d=identicon&r=PG', 'display_name': 'Midiparse', 'link': 'https://stackoverflow.com/users/1173529/midiparse'}",True,217,1,1,1508528558,1508503649,1508528558.0,46849405,CC BY-SA 3.0,https://stackoverflow.com/questions/46849405/unsupported-property-password,Unsupported property *password,46855943.0,,
"['amazon-s3', 'amazon-data-pipeline']","{'account_id': 1769819, 'reputation': 187, 'user_id': 1614868, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/3bfa487c72d01d756d6226c8bdb5dbae?s=256&d=identicon&r=PG', 'display_name': 'efg', 'link': 'https://stackoverflow.com/users/1614868/efg'}",False,571,1,0,1509027896,1507657022,,46672711,CC BY-SA 3.0,https://stackoverflow.com/questions/46672711/how-to-set-precondition-for-multiple-s3-buckets-in-aws-data-pipeline,How to set precondition for multiple s3 buckets in aws data pipeline?,,,
"['amazon-web-services', 'emr', 'amazon-data-pipeline']","{'account_id': 11702857, 'reputation': 61, 'user_id': 8567311, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nSCxvApOPF4/AAAAAAAAAAI/AAAAAAAAIfg/AmFMTP2YI7s/photo.jpg?sz=256', 'display_name': 'naman parihar', 'link': 'https://stackoverflow.com/users/8567311/naman-parihar'}",False,999,1,0,1507642923,1507638078,1507642711.0,46666656,CC BY-SA 3.0,https://stackoverflow.com/questions/46666656/aws-data-pipeline-option-to-auto-terminate-emr-cluster,AWS Data Pipeline option to auto terminate EMR cluster,,,
['amazon-data-pipeline'],"{'account_id': 11671865, 'reputation': 135, 'user_id': 8546670, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/41666b4d7335dd6a7b68c2b63158a1b6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/8546670/krish'}",False,247,1,0,1519039605,1507526287,,46639259,CC BY-SA 3.0,https://stackoverflow.com/questions/46639259/how-to-launch-an-emr-cluster-in-aws-data-pipeline-only-after-completion-of-an-ac,How to launch an EMR Cluster in AWS Data PipeLine only after completion of an activity in pipeline flow,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 10995903, 'reputation': 396, 'user_id': 8078131, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/8e16e7b62ee87d719b16583d97747301?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user_default', 'link': 'https://stackoverflow.com/users/8078131/user-default'}",False,678,1,0,1516664315,1507002155,,46536875,CC BY-SA 3.0,https://stackoverflow.com/questions/46536875/aws-data-pipeline-can-we-re-use-the-ec2-instance-created-during-on-demand-pi,AWS Data Pipeline - Can we re-use the EC2 instance created during &#39;on-demand&#39; pipeline activation?,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 6831032, 'reputation': 23, 'user_id': 5259692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3609620aed459f3ca85096b81fbeaad4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AOsa', 'link': 'https://stackoverflow.com/users/5259692/aosa'}",False,34,0,0,1506489963,1506489963,,46440076,CC BY-SA 3.0,https://stackoverflow.com/questions/46440076/automate-aws-pipeline-creation,Automate AWS pipeline creation,,,
"['amazon-rds', 'amazon-data-pipeline']","{'account_id': 11852184, 'reputation': 126, 'user_id': 8673147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9461480c1db43aa31622145120ef683?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'speedyturkey', 'link': 'https://stackoverflow.com/users/8673147/speedyturkey'}",False,159,1,2,1517274417,1506464967,,46436732,CC BY-SA 3.0,https://stackoverflow.com/questions/46436732/aws-data-pipeline-between-rds-instances-mysql,AWS Data Pipeline between RDS Instances (MySQL),,,
"['apache-spark', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 11671865, 'reputation': 135, 'user_id': 8546670, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/41666b4d7335dd6a7b68c2b63158a1b6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/8546670/krish'}",False,2652,1,1,1511972781,1506057961,,46357392,CC BY-SA 3.0,https://stackoverflow.com/questions/46357392/how-to-run-multiple-parallel-spark-job-in-aws-emr-clusters-through-aws-data-pipe,How to run multiple parallel spark job in AWS EMR clusters through AWS Data Pipe line,,,
"['amazon-rds', 'amazon-data-pipeline']","{'account_id': 11068069, 'reputation': 23, 'user_id': 8127215, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7aff234b127f21b3c6d7aa9e3e2f2ab?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'kan', 'link': 'https://stackoverflow.com/users/8127215/kan'}",True,14801,2,2,1611984534,1505863467,,46311096,CC BY-SA 3.0,https://stackoverflow.com/questions/46311096/unable-to-establish-connection-to-jdbcmysql-communication-link-failure,Unable to establish connection to jdbc:mysql communication link failure,46347711.0,,
"['amazon-web-services', 'go', 'amazon-data-pipeline', 'data-pipeline']","{'account_id': 11750038, 'reputation': 251, 'user_id': 8599594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26efce49b717889af183646258444b9c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'the1337beauty', 'link': 'https://stackoverflow.com/users/8599594/the1337beauty'}",True,594,1,1,1544550015,1505244728,,46184057,CC BY-SA 3.0,https://stackoverflow.com/questions/46184057/checking-status-of-aws-data-pipeline-using-go-sdk,Checking status of AWS Data Pipeline using Go SDK,53729525.0,,
"['amazon-s3', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 1136589, 'reputation': 2231, 'user_id': 1121544, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/84cb9293260995adb9ac73a8e774fc0a?s=256&d=identicon&r=PG', 'display_name': 'Bonton255', 'link': 'https://stackoverflow.com/users/1121544/bonton255'}",True,491,1,1,1525337811,1505215430,1505980779.0,46175153,CC BY-SA 3.0,https://stackoverflow.com/questions/46175153/aws-datapipeline-says-dynamodb-table-not-found,AWS DataPipeline says DynamoDB Table not found,,,
"['amazon-web-services', 'amazon-s3', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 66246, 'reputation': 11458, 'user_id': 194476, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/wxXC9.jpg?s=256&g=1', 'display_name': 'Shekhar', 'link': 'https://stackoverflow.com/users/194476/shekhar'}",False,748,1,0,1505286810,1505208792,,46172857,CC BY-SA 3.0,https://stackoverflow.com/questions/46172857/how-to-execute-aws-s3-to-redshift-copy-command-from-sql-script,How to execute AWS S3 to Redshift Copy command from SQL script?,,,
"['amazon-web-services', 'amazon-s3', 'aws-lambda', 'amazon-data-pipeline', 'amazon-swf']","{'account_id': 11671865, 'reputation': 135, 'user_id': 8546670, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/41666b4d7335dd6a7b68c2b63158a1b6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/8546670/krish'}",True,603,2,1,1505174027,1505156756,,46162771,CC BY-SA 3.0,https://stackoverflow.com/questions/46162771/dependency-based-etl-flow-in-aws,Dependency based ETL flow in AWS,46165891.0,,
"['postgresql', 'amazon-web-services', 'amazon-data-pipeline']","{'account_id': 2970681, 'reputation': 323, 'user_id': 2522787, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/df27b53c66ac0823cecaf91cb8b0bb43?s=256&d=identicon&r=PG', 'display_name': 'Chirag Agrawal', 'link': 'https://stackoverflow.com/users/2522787/chirag-agrawal'}",False,459,0,1,1504720188,1504720188,,46081462,CC BY-SA 3.0,https://stackoverflow.com/questions/46081462/how-to-use-script-arguments-in-aws-datapipeline-sqlactivity,How to use script arguments in AWS DataPipeline SQLActivity?,,,
"['amazon-web-services', 'amazon-s3', 'etl', 'amazon-data-pipeline', 'aws-glue']","{'account_id': 11113072, 'reputation': 51, 'user_id': 8158134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf14f7df15750593dc01ab73240906c1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shak', 'link': 'https://stackoverflow.com/users/8158134/shak'}",True,3388,5,5,1577722746,1504671823,,46066745,CC BY-SA 3.0,https://stackoverflow.com/questions/46066745/etl-pipeline-in-aws-with-s3-as-datalake-how-to-handle-incremental-updates,ETL pipeline in AWS with s3 as datalake how to handle incremental updates,,,
"['apache-spark', 'emr', 'amazon-data-pipeline']","{'account_id': 2072652, 'reputation': 2185, 'user_id': 1846749, 'user_type': 'registered', 'accept_rate': 3, 'profile_image': 'https://www.gravatar.com/avatar/3384911a834d6df5468e31d4e8b28aff?s=256&d=identicon&r=PG', 'display_name': 'user1846749', 'link': 'https://stackoverflow.com/users/1846749/user1846749'}",False,582,1,0,1512380238,1504587684,,46047302,CC BY-SA 3.0,https://stackoverflow.com/questions/46047302/aws-datapipeline-emr-cluster-with-spark,AWS DataPipeline EMR cluster with spark,,,
"['amazon-web-services', 'amazon-s3', 'hive', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 2815959, 'reputation': 1556, 'user_id': 2421026, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/931f2f9cb97cd66b7b9550e681c787bc?s=256&d=identicon&r=PG', 'display_name': 'Qaz', 'link': 'https://stackoverflow.com/users/2421026/qaz'}",True,1779,1,2,1506965917,1504381707,,46017594,CC BY-SA 3.0,https://stackoverflow.com/questions/46017594/dynamodb-export-as-gzipped-json,DynamoDB export as gzipped JSON,46530753.0,,
"['amazon-s3', 'amazon-data-pipeline', 'amazon-aurora']","{'account_id': 7470107, 'reputation': 457, 'user_id': 5678388, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/be1a79a539f383d7e3e00aee55f6e64d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'valentine', 'link': 'https://stackoverflow.com/users/5678388/valentine'}",True,1193,3,0,1595589645,1503925195,1503933576.0,45919693,CC BY-SA 3.0,https://stackoverflow.com/questions/45919693/aws-rds-to-s3-error-the-xml-was-not-well-formed,AWS RDS to S3 Error. &quot;The XML WAS NOT WELL FORMED&quot;,45933728.0,,
"['json', 'amazon-web-services', 'hadoop', 'hive', 'amazon-data-pipeline']","{'account_id': 7081552, 'reputation': 390, 'user_id': 5419793, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/479b07140403fa9bee69ec00996310b7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/5419793/krish'}",False,452,1,1,1503934019,1503669025,1503669503.0,45882928,CC BY-SA 3.0,https://stackoverflow.com/questions/45882928/aws-data-pipeline-set-hive-site-values-during-emr-creation,AWS Data Pipeline - Set Hive site values during EMR Creation,,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 8904224, 'reputation': 311, 'user_id': 6646671, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ca6844cbea73e7097056b6d229cb36f7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Alex Ermolaev', 'link': 'https://stackoverflow.com/users/6646671/alex-ermolaev'}",True,114,1,0,1505415627,1503044616,,45751972,CC BY-SA 3.0,https://stackoverflow.com/questions/45751972/how-to-copy-only-new-records-from-dynamodb-to-s3-using-pipeline,How to copy only new records from DynamoDB to S3 using Pipeline,46226479.0,,
