tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
"['apache-spark', 'jupyter-notebook', 'concurrency', 'azure-synapse']","{'account_id': 15474912, 'reputation': 139, 'user_id': 11163817, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8O-kGf8ddeQ/AAAAAAAAAAI/AAAAAAAAHUk/doTw3DOgoYI/photo.jpg?sz=256', 'display_name': 'Sanket Kelkar', 'link': 'https://stackoverflow.com/users/11163817/sanket-kelkar'}",False,542,1,0,1683056750,1681901241,76053615,CC BY-SA 4.0,https://stackoverflow.com/questions/76053615/azure-synapse-run-the-same-notebook-parallelly-from-2-pipelines,Azure Synapse - Run the same notebook parallelly from 2 pipelines,,,,
"['python', 'apache-spark', 'pyspark', 'data-cleaning', 'azure-synapse']","{'account_id': 22465032, 'reputation': 1, 'user_id': 16666322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4546c72a23311668d68d204a7e6de4f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rushank Patil', 'link': 'https://stackoverflow.com/users/16666322/rushank-patil'}",True,252,2,0,1681911804,1681887313,76051523,CC BY-SA 4.0,https://stackoverflow.com/questions/76051523/how-to-rename-the-columns-inside-nested-column-in-pyspark,How to rename the columns inside nested column in pyspark,1681887874.0,,,
"['sql-server', 'azure', 'pyspark', 'azure-synapse']","{'account_id': 27223046, 'reputation': 1, 'user_id': 20751964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8cc118488c532196d7df41a6f23d690?s=256&d=identicon&r=PG', 'display_name': 'mvodeja', 'link': 'https://stackoverflow.com/users/20751964/mvodeja'}",False,78,1,0,1681878966,1681844443,76048200,CC BY-SA 4.0,https://stackoverflow.com/questions/76048200/why-is-the-blocktime-variable-not-being-recognized-in-pyspark-on-synapse,Why is the BlockTime variable not being recognized in PySpark on synapse?,,,,
"['python', 'pyodbc', 'azure-synapse']","{'account_id': 4504715, 'reputation': 105, 'user_id': 3662384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/035636dc6ecbc23bb137ed8d44fb9b7e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jeffery Wang', 'link': 'https://stackoverflow.com/users/3662384/jeffery-wang'}",True,149,1,0,1682009671,1681767032,76039429,CC BY-SA 4.0,https://stackoverflow.com/questions/76039429/can-not-connect-to-views-in-synapse-analytics,Can not connect to views in Synapse Analytics,1682001405.0,76041633.0,,
['azure-synapse'],"{'account_id': 6423996, 'reputation': 990, 'user_id': 4979809, 'user_type': 'registered', 'accept_rate': 26, 'profile_image': 'https://i.stack.imgur.com/uY32l.jpg?s=256&g=1', 'display_name': 'Chicago1988', 'link': 'https://stackoverflow.com/users/4979809/chicago1988'}",False,67,1,-1,1681810732,1681739368,76035879,CC BY-SA 4.0,https://stackoverflow.com/questions/76035879/difference-between-data-hub-tabs-in-synapse-studio,Difference between data hub tabs in synapse studio,,,,
['azure-synapse'],"{'account_id': 6423996, 'reputation': 990, 'user_id': 4979809, 'user_type': 'registered', 'accept_rate': 26, 'profile_image': 'https://i.stack.imgur.com/uY32l.jpg?s=256&g=1', 'display_name': 'Chicago1988', 'link': 'https://stackoverflow.com/users/4979809/chicago1988'}",False,182,1,0,1683098238,1681721636,76033336,CC BY-SA 4.0,https://stackoverflow.com/questions/76033336/cant-access-synapse-studio,Can&#39;t access Synapse Studio,,,,
"['azure-sql-database', 'azure-synapse']","{'account_id': 4390747, 'reputation': 1125, 'user_id': 3579222, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/55a433705e46bb649ec23a5e8687e74e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3579222', 'link': 'https://stackoverflow.com/users/3579222/user3579222'}",False,115,1,0,1681984267,1681659469,76028696,CC BY-SA 4.0,https://stackoverflow.com/questions/76028696/retrieve-files-from-subfolder,Retrieve Files from Subfolder,1681682302.0,,,
"['azure', 'cloud', 'azure-synapse']","{'account_id': 28321208, 'reputation': 1, 'user_id': 21656972, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbfAtwDhmPcAhT77c6kv91sja0mrT9qZ4RAsxJ9_QQ=k-s256', 'display_name': 'vinamra', 'link': 'https://stackoverflow.com/users/21656972/vinamra'}",False,90,1,0,1681816478,1681655161,76028331,CC BY-SA 4.0,https://stackoverflow.com/questions/76028331/issue-while-writing-data-from-azure-notebook-to-dedicated-sql-pool,Issue while writing data from azure notebook to dedicated sql pool,1681816478.0,,,
"['azure', 'azure-synapse']","{'account_id': 396536, 'reputation': 3213, 'user_id': 760139, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VrAo0.jpg?s=256&g=1', 'display_name': 'Tony Dong', 'link': 'https://stackoverflow.com/users/760139/tony-dong'}",True,121,1,0,1681634641,1681496651,76017958,CC BY-SA 4.0,https://stackoverflow.com/questions/76017958/how-to-setup-daytime-and-nighttime-trigger-in-azure-synapse-analytics-for-pipeli,How to setup daytime and nighttime trigger in Azure Synapse Analytics for pipeline,1681523332.0,76026731.0,,
"['python', 'r', 'pyodbc', 'serverless', 'azure-synapse']","{'account_id': 3822934, 'reputation': 695, 'user_id': 3170559, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/366e810fc49c2fe8cae5579b027472cf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'stats_guy', 'link': 'https://stackoverflow.com/users/3170559/stats-guy'}",True,158,1,0,1681487493,1681464641,76013575,CC BY-SA 4.0,https://stackoverflow.com/questions/76013575/how-to-setup-serverless-sql-pool-to-use-it-with-basic-sql-interfaces-like-pyodbc,How to setup serverless sql pool to use it with basic SQL Interfaces like pyodbc or RODBC?,1681465206.0,76015989.0,,
"['azure', 'azure-synapse']","{'account_id': 25752167, 'reputation': 37, 'user_id': 19504539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucp3krfOKuHYNBXjKgfrCX65DPAevWBnN3BeqBdj=k-s256', 'display_name': 'CuteeeeRabbit', 'link': 'https://stackoverflow.com/users/19504539/cuteeeerabbit'}",True,128,1,0,1681479982,1681454827,76012278,CC BY-SA 4.0,https://stackoverflow.com/questions/76012278/is-it-possible-to-add-a-null-row-in-azure-synapse-analytics,Is it possible to add a NULL row in Azure Synapse Analytics?,1681461006.0,76015779.0,,
"['azure', 'azure-synapse', 'azure-synapse-analytics', 'azure-synapse-pipeline']","{'account_id': 49433, 'reputation': 26910, 'user_id': 147175, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/PyWe3.jpg?s=256&g=1', 'display_name': 'Scott Stensland', 'link': 'https://stackoverflow.com/users/147175/scott-stensland'}",True,243,1,0,1681454155,1681401192,76007457,CC BY-SA 4.0,https://stackoverflow.com/questions/76007457/how-to-drop-table-if-exists-in-pre-copy-script-azure-synapse-pipeline-copy-activ,how to drop table if exists in pre-copy script azure synapse pipeline Copy activity,1681415018.0,76012201.0,,
['azure-synapse'],"{'account_id': 27812751, 'reputation': 7, 'user_id': 21234822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb88b69b3cdb1ba952f69ab2cce3a81d?s=256&d=identicon&r=PG', 'display_name': 'david', 'link': 'https://stackoverflow.com/users/21234822/david'}",True,234,2,0,1681419683,1681392477,76006014,CC BY-SA 4.0,https://stackoverflow.com/questions/76006014/when-editing-a-pipeline-in-synapse-studio-is-there-a-way-to-undo-a-change-e-g,"When editing a pipeline in Synapse Studio, is there a way to undo a change (e.g. undelete an activity)",,76006052.0,,
"['sql-server', 'azure', 'ubuntu', 'pyodbc', 'azure-synapse']","{'account_id': 15474912, 'reputation': 139, 'user_id': 11163817, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8O-kGf8ddeQ/AAAAAAAAAAI/AAAAAAAAHUk/doTw3DOgoYI/photo.jpg?sz=256', 'display_name': 'Sanket Kelkar', 'link': 'https://stackoverflow.com/users/11163817/sanket-kelkar'}",True,372,1,0,1681218676,1681215185,75985771,CC BY-SA 4.0,https://stackoverflow.com/questions/75985771/error-while-connecting-to-sql-server-using-pyodbc-from-azure-synapse-notebook,Error while connecting to SQL server using pyodbc from Azure Synapse Notebook,1681215306.0,75986286.0,,
"['c#', 'powershell', 'azure-synapse']","{'account_id': 27599959, 'reputation': 11, 'user_id': 21065397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df7842e38b3d01ae00dcf6bea79d23ad?s=256&d=identicon&r=PG', 'display_name': 'Himanshu', 'link': 'https://stackoverflow.com/users/21065397/himanshu'}",False,108,0,1,1681212422,1681212177,75985297,,https://stackoverflow.com/questions/75985297/powershell-command-install-module-not-recognized-when-executed-from-azure-synaps,Powershell Command Install-Module not recognized when executed from Azure Synapse C# notebook,1681212422.0,,1683286798.0,Not suitable for this site
"['json', 'tsql', 'azure-data-factory', 'serverless', 'azure-synapse']","{'account_id': 8413957, 'reputation': 179, 'user_id': 6314973, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mINxI.png?s=256&g=1', 'display_name': 'Kapil Shukla', 'link': 'https://stackoverflow.com/users/6314973/kapil-shukla'}",True,59,1,0,1681194751,1681192101,75982726,CC BY-SA 4.0,https://stackoverflow.com/questions/75982726/tsql-to-create-extract-key-and-value-from-json-data-in-a-serverless-sql-pool,tsql to create extract key and value from JSON data in a serverless sql pool,1681193135.0,75982998.0,,
"['azure', 'azure-pipelines', 'azure-synapse', 'spark-notebook']","{'account_id': 28164335, 'reputation': 1, 'user_id': 21523726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/278fefef0485cc9efdfd4cfbee4bee73?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Magoji', 'link': 'https://stackoverflow.com/users/21523726/magoji'}",False,201,1,0,1681197257,1681183271,75982176,CC BY-SA 4.0,https://stackoverflow.com/questions/75982176/errorcode6002-in-azure-synapse-pipeline,errorCode:6002 in Azure Synapse pipeline,,,,
"['sql-server', 'tsql', 'sql-update', 'window-functions', 'azure-synapse']","{'account_id': 17869207, 'reputation': 53, 'user_id': 17017499, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDd7eEd8qthoPPxwxJtwS367EaC9u9VlhIs42Lu6w=k-s256', 'display_name': 'krishna Katragadda', 'link': 'https://stackoverflow.com/users/17017499/krishna-katragadda'}",True,133,1,0,1681079328,1681078611,75973154,CC BY-SA 4.0,https://stackoverflow.com/questions/75973154/updating-rows-among-same-table-in-azure-synapse-analytics,Updating rows among same table in Azure Synapse Analytics,1681079328.0,75973182.0,,
"['sql', 'datetime', 'ssms', 'azure-synapse', 'datediff']","{'account_id': 28113315, 'reputation': 9, 'user_id': 21480768, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0042b7616a10613231bf7f550c7be4f3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'JohnMenx', 'link': 'https://stackoverflow.com/users/21480768/johnmenx'}",False,56,2,-1,1680879096,1680875353,75959021,CC BY-SA 4.0,https://stackoverflow.com/questions/75959021/finding-age-in-ddhhmmssms-format-in-sql-server,Finding age in dd:hh:mm:ss:ms format in SQL Server,1680875553.0,,,
"['tsql', 'escaping', 'special-characters', 'azure-synapse', 'openrowset']","{'account_id': 2513986, 'reputation': 13, 'user_id': 2185795, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WppJP.jpg?s=256&g=1', 'display_name': 'humanistitel', 'link': 'https://stackoverflow.com/users/2185795/humanistitel'}",True,97,1,0,1680773158,1680728838,75943969,CC BY-SA 4.0,https://stackoverflow.com/questions/75943969/synapse-analytics-query-fails-when-arguments-for-where-in-operator-contains-colo,Synapse Analytics query fails when arguments for WHERE-IN operator contains colon like (&#39;asdf:asdf&#39;),,75947897.0,,
"['sql', 'sql-server', 'azure-synapse']","{'account_id': 22680557, 'reputation': 53, 'user_id': 16850962, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sGuuN.png?s=256&g=1', 'display_name': 'Siddcity', 'link': 'https://stackoverflow.com/users/16850962/siddcity'}",False,186,1,0,1680846252,1680700920,75939959,CC BY-SA 4.0,https://stackoverflow.com/questions/75939959/azure-synapse-error-some-part-of-your-sql-statement-is-nested-too-deeply-rewr,Azure Synapse error: &quot;Some part of your SQL statement is nested too deeply. Rewrite the query or break it up into smaller queries.&quot;,1680702900.0,,,
"['sql', 'tsql', 'stored-procedures', 'azure-synapse']","{'account_id': 20749404, 'reputation': 5, 'user_id': 15237280, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjyB7qqFhdyqGqeMzavYIh1QLXPCajXx9Le8igb=k-s256', 'display_name': 'Sipun', 'link': 'https://stackoverflow.com/users/15237280/sipun'}",True,72,1,-1,1680603677,1680596812,75927120,CC BY-SA 4.0,https://stackoverflow.com/questions/75927120/tsql-stored-procedure-to-read-data-from-2-tables-and-insert-result-into-3rd-tabl,TSQL stored procedure to read data from 2 tables and insert result into 3rd table,1680599324.0,75928220.0,,
"['azure', 'azure-devops', 'azure-pipelines', 'azure-synapse']","{'account_id': 19845039, 'reputation': 65, 'user_id': 14536880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3af24a6514f0b0219eaf246d354e6781?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jaysc', 'link': 'https://stackoverflow.com/users/14536880/jaysc'}",True,277,1,1,1680513655,1680501338,75916380,CC BY-SA 4.0,https://stackoverflow.com/questions/75916380/azure-synapse-pipeline-is-not-found-when-triggered-manually,Azure Synapse Pipeline is not found when triggered manually,,75917850.0,,
"['sql', 'database', 'azure-data-factory', 'query-optimization', 'azure-synapse']","{'account_id': 28186589, 'reputation': 3, 'user_id': 21542662, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxahc76c_xGpFjGhAJDCdo0kceU2K5hzGDlXT9kn=k-s256', 'display_name': 'venkat ', 'link': 'https://stackoverflow.com/users/21542662/venkat'}",True,67,1,0,1681816522,1680496978,75916093,CC BY-SA 4.0,https://stackoverflow.com/questions/75916093/azure-synapse-performance-optimization,Azure Synapse Performance optimization,1681816522.0,75916134.0,,
"['azure-synapse', 'azure-cosmosdb-sqlapi']","{'account_id': 58912, 'reputation': 1997, 'user_id': 176338, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/yVnUU.jpg?s=256&g=1', 'display_name': 'codeputer', 'link': 'https://stackoverflow.com/users/176338/codeputer'}",True,93,1,1,1680613503,1680379101,75908543,CC BY-SA 4.0,https://stackoverflow.com/questions/75908543/iot-hub-to-cosmos-db-integration-fails,IOT Hub to Cosmos DB / Integration Fails,,75929733.0,,
"['sql', 'azure', 'azure-cosmosdb', 'azure-synapse']","{'account_id': 16954883, 'reputation': 1400, 'user_id': 12263543, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gyxot.jpg?s=256&g=1', 'display_name': 'picklepick', 'link': 'https://stackoverflow.com/users/12263543/picklepick'}",True,150,1,0,1680592607,1680342370,75905410,CC BY-SA 4.0,https://stackoverflow.com/questions/75905410/importing-json-from-cosmosdb-via-synapse-to-sql,Importing JSON from CosmosDB via Synapse to SQL,,75926495.0,,
"['pyspark', 'parquet', 'azure-synapse', 'delta-lake']","{'account_id': 28182712, 'reputation': 33, 'user_id': 21539461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc604c2d68d809109ede0cdf15cca828?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vikram Singh Yadav', 'link': 'https://stackoverflow.com/users/21539461/vikram-singh-yadav'}",False,235,1,0,1680332754,1680327028,75904433,CC BY-SA 4.0,https://stackoverflow.com/questions/75904433/create-delta-table-from-csv-file-in-synapse-using-pyspark-with-user-defined-sche,"Create delta table from CSV file in synapse using pyspark with user defined schema, columns should be able to manage upto 30000 character length",,,,
"['azure-synapse', 'dynamics-365', 'azure-data-factory']","{'account_id': 28176163, 'reputation': 1, 'user_id': 21533914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e16482abf94d83dcb4bdbbeb7cd2fc08?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ITnewer', 'link': 'https://stackoverflow.com/users/21533914/itnewer'}",False,104,0,0,1680273008,1680251706,75896452,CC BY-SA 4.0,https://stackoverflow.com/questions/75896452/synapse-how-to-exclude-the-system-column-odata-etag-that-from-dynamics-365-cr,(synapse) How to exclude the system column @odata.etag that from dynamics 365 crm?,1680273008.0,,,
"['azure-synapse', 'azure-data-lake-gen2']","{'account_id': 11152918, 'reputation': 643, 'user_id': 8185525, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/a0d234dd4311077bcf05404b9bd2d985?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pbj', 'link': 'https://stackoverflow.com/users/8185525/pbj'}",True,213,1,2,1680531163,1680235841,75894800,CC BY-SA 4.0,https://stackoverflow.com/questions/75894800/save-json-to-adls-gen2-using-the-azure-synapse-copy-activity-with-content-type-a,Save json to ADLS Gen2 using the Azure Synapse Copy Activity with content type application json,,,,
