tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
"['azure', 'azure-data-factory', 'azure-data-lake-gen2', 'azure-mapping-data-flow']","{'account_id': 11807060, 'reputation': 45, 'user_id': 8639293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b7e7224e25179a16c1478fa8c06f7a5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ebclark', 'link': 'https://stackoverflow.com/users/8639293/ebclark'}",False,274,0,2,1653074430,1653074430,72323883,CC BY-SA 4.0,https://stackoverflow.com/questions/72323883/long-azure-data-factory-mapping-data-flow-file-system-init-duration,Long Azure Data Factory mapping data flow &quot;file system init duration&quot;,,,,,
"['pyspark', 'azure-databricks', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 17524661, 'reputation': 1, 'user_id': 12709979, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9WAu2CwEd3R8-_WpOH0Gta7vgEK81ZQCv_7zu=k-s256', 'display_name': 'Mayank Mathur', 'link': 'https://stackoverflow.com/users/12709979/mayank-mathur'}",False,681,1,0,1654074161,1653034763,72315690,CC BY-SA 4.0,https://stackoverflow.com/questions/72315690/overwriting-a-file-in-azure-datalake-gen-2-from-synapse-notebook-throws-exceptio,Overwriting a file in Azure datalake Gen 2 from Synapse Notebook throws Exception,,,,,
"['c#', 'azure-functions', 'azure-blob-storage', 'azure-table-storage', 'azure-data-lake-gen2']","{'account_id': 25340613, 'reputation': 21, 'user_id': 19159052, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiS0fymV3jSD9wCMAI7ke7rcycIK2xHVttPWJgT=k-s256', 'display_name': 'Surekha Rajendran', 'link': 'https://stackoverflow.com/users/19159052/surekha-rajendran'}",True,1417,1,2,1654171151,1653029105,72314656,CC BY-SA 4.0,https://stackoverflow.com/questions/72314656/how-to-get-data-from-a-json-file-using-azure-functions-and-c-which-is-in-blob-s,How to get data from a JSON file using Azure functions and C# which is in Blob storage and Storing JSON data as columns in Azure table storage,1653282148.0,,,,
"['azure', 'etl', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 4863638, 'reputation': 113, 'user_id': 3922588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9026fa0b597c6f81c4f4cf78b19306d8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'rodneyc8063', 'link': 'https://stackoverflow.com/users/3922588/rodneyc8063'}",True,212,1,1,1654172829,1652994272,72311052,CC BY-SA 4.0,https://stackoverflow.com/questions/72311052/can-azure-data-lake-store-dbf-oracle-accdb-ms-access-or-mdf-sql-server,"Can Azure Data Lake store .dbf (Oracle), .accdb (MS Access) or .mdf (SQL Server) files?",,,,,
"['r', 'azure-data-lake', 'sparkr', 'azure-data-lake-gen2']","{'account_id': 25316477, 'reputation': 9, 'user_id': 19138519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0f86c524c0ee3c7f74417d8485c0e62?s=256&d=identicon&r=PG', 'display_name': 'Manish Kumar Biswas', 'link': 'https://stackoverflow.com/users/19138519/manish-kumar-biswas'}",False,106,2,0,1654418492,1652957476,72303234,CC BY-SA 4.0,https://stackoverflow.com/questions/72303234/how-to-save-an-empty-data-to-adlsgen2-using-r,How to save an empty data to adlsgen2 using R?,,,,,
"['c#', '.net', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 17827066, 'reputation': 1, 'user_id': 19134971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf5f6e96c8df74a905e1dc8f821d1cce?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'FQT', 'link': 'https://stackoverflow.com/users/19134971/fqt'}",False,692,1,0,1652863229,1652784897,72272789,CC BY-SA 4.0,https://stackoverflow.com/questions/72272789/trying-to-move-a-file-from-a-azure-data-lake-folder-to-another,Trying to move a file from a Azure Data Lake folder to another,,,,,
"['azure', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 25267346, 'reputation': 3, 'user_id': 19097278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhzvWkBIYv5nQDnbBq-T7ZTcd30vFTe3dVHYuuPF0M=k-s256', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/19097278/pavan-kumar'}",True,265,1,-1,1652861329,1652463850,72233570,CC BY-SA 4.0,https://stackoverflow.com/questions/72233570/azure-synapse-pipeline-and-azure-datalake,"Azure Synapse, Pipeline and Azure Datalake",1652476817.0,72285171.0,,,
"['azure', 'azure-active-directory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 25240699, 'reputation': 101, 'user_id': 19074611, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxtYP30eW0yo_A1wJVkMVSH9lCDdJJkaI3bL0Ad=k-s256', 'display_name': 'Muhammad Faizan', 'link': 'https://stackoverflow.com/users/19074611/muhammad-faizan'}",False,2140,1,-1,1652700480,1652086148,72169253,CC BY-SA 4.0,https://stackoverflow.com/questions/72169253/how-to-open-the-file-on-browser-instead-of-downloading-in-local-that-is-stored-i,How to open the file on browser instead of downloading in local that is stored in Azure Data lake Gen 2,1652115051.0,,,,
"['c#', 'azure', 'azure-api-management', 'azure-data-lake-gen2']","{'account_id': 9901072, 'reputation': 71, 'user_id': 7331079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eb1b060533988656125511e031b0ee1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'MintyOwl', 'link': 'https://stackoverflow.com/users/7331079/mintyowl'}",False,39,0,0,1651736446,1651736446,72123578,CC BY-SA 4.0,https://stackoverflow.com/questions/72123578/cloudblockblob-and-apim-uri,CloudBlockBlob and APIM URI,,,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 22672345, 'reputation': 11, 'user_id': 16843910, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxhkCLEc8UuewB4GK1vCJCzpyyBYP3Qm--xIMyb=k-s256', 'display_name': 'Colin Olliver', 'link': 'https://stackoverflow.com/users/16843910/colin-olliver'}",True,541,1,0,1651825805,1651663051,72112050,CC BY-SA 4.0,https://stackoverflow.com/questions/72112050/azure-data-factory-excluding-folder-within-a-container-when-using-storage-even,Azure Data Factory - Excluding folder within a container when using storage events triggers,,,,,
"['pyspark', 'compression', 'azure-synapse', 'azure-data-lake-gen2', 'tar.gz']","{'account_id': 25192647, 'reputation': 11, 'user_id': 19032658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bd3991e08d5729208ac822eee00ff5d?s=256&d=identicon&r=PG', 'display_name': 'blessy154', 'link': 'https://stackoverflow.com/users/19032658/blessy154'}",False,170,0,1,1651662949,1651662949,72112030,CC BY-SA 4.0,https://stackoverflow.com/questions/72112030/decompress-tarfile-from-adls-gen2-to-synapse-notebook,decompress tarfile from adls gen2 to synapse notebook,,,,,
"['azure', 'azure-data-factory', 'remote-server', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 17283522, 'reputation': 1, 'user_id': 12516566, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCQBJIVyFP9lPyxSFtNMf2aB3MnKvXa6mIOxLOdJw=k-s256', 'display_name': 'Kaif Khan', 'link': 'https://stackoverflow.com/users/12516566/kaif-khan'}",False,146,1,0,1651148746,1651142504,72042256,CC BY-SA 4.0,https://stackoverflow.com/questions/72042256/how-to-transfer-files-from-network-file-folderremote-server-to-azure-data-lake,How to transfer files from Network File Folder(Remote server) to Azure Data Lake using Azure Data Factory,,,,,
"['python', 'databricks', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 13646480, 'reputation': 1096, 'user_id': 9845366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/142df89df09f1438e12014b3fee1d828?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'scalacode', 'link': 'https://stackoverflow.com/users/9845366/scalacode'}",True,1004,1,2,1651071369,1651066056,72029642,CC BY-SA 4.0,https://stackoverflow.com/questions/72029642/databricks-init-script-to-mount-dbfs-on-adls,databricks init script to mount dbfs on adls,,,,,
"['databricks', 'azure-databricks', 'delta-lake', 'azure-data-lake-gen2']","{'account_id': 18667881, 'reputation': 103, 'user_id': 13607417, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6YQoXOf6sfE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucncrGTv57JFy9OTIokQSdYV4uqx0A/photo.jpg?sz=256', 'display_name': 'KamKam', 'link': 'https://stackoverflow.com/users/13607417/kamkam'}",True,1968,2,0,1651144547,1650965765,72011654,CC BY-SA 4.0,https://stackoverflow.com/questions/72011654/how-to-write-to-a-folder-in-a-azure-data-lake-container-using-delta,How to write to a folder in a Azure Data Lake container using Delta?,1650966227.0,72042699.0,,,
"['azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 14610502, 'reputation': 65, 'user_id': 10552120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e49ede0d72278436b59c886e7ed1261b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'JonJagd', 'link': 'https://stackoverflow.com/users/10552120/jonjagd'}",True,343,1,1,1651122784,1650962018,72010798,CC BY-SA 4.0,https://stackoverflow.com/questions/72010798/optimize-azure-data-factory-copy-of-10-000-json-files-from-blob-storage-to-adls,Optimize Azure Data Factory copy of 10.000+ JSON files from BLOB storage to ADLS G2,,,,,
"['azure', 'azure-blob-storage', 'azure-data-factory', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 24893875, 'reputation': 33, 'user_id': 18765403, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxhg_VfD2pv8TdqefH_U0v-HUThfX-KURrtTqf8=k-s256', 'display_name': 'Rahuk Sharma', 'link': 'https://stackoverflow.com/users/18765403/rahuk-sharma'}",True,1382,1,1,1650628871,1650626816,71967998,CC BY-SA 4.0,https://stackoverflow.com/questions/71967998/blob-vs-adls-gen2-things-that-can-be-done-through-adls2-but-not-possible-thro,blob vs adls gen2 || things that can be done through adls2 but not possible through blob storage,,,,,
"['postgresql', 'csv', 'airflow', 'azure-blob-storage', 'azure-data-lake-gen2']","{'account_id': 19640876, 'reputation': 9, 'user_id': 15371443, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158884523491385/picture?type=large', 'display_name': 'hackerofjogos', 'link': 'https://stackoverflow.com/users/15371443/hackerofjogos'}",False,571,1,0,1650572116,1650567619,71959667,CC BY-SA 4.0,https://stackoverflow.com/questions/71959667/how-to-transfer-a-csv-file-from-azure-data-lake-blob-storage-to-postgresql-datab,How to transfer a CSV file from Azure Data Lake/Blob Storage to PostgreSQL database with Airflow,,,,,
"['azure', 'azure-data-lake-gen2', 'azure-synapse']","{'account_id': 25023348, 'reputation': 13, 'user_id': 18881816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ebe89a9d0e158b00fa890101720ebab?s=256&d=identicon&r=PG', 'display_name': 'T08N', 'link': 'https://stackoverflow.com/users/18881816/t08n'}",True,2623,1,1,1651082480,1650471240,71942975,CC BY-SA 4.0,https://stackoverflow.com/questions/71942975/in-azure-synapse-how-do-i-setup-a-sql-server-that-can-access-datalake-storage,"In Azure Synapse, how do I setup a SQL Server that can access Datalake Storage?",1650472620.0,71945480.0,,,
"['azure', 'azure-blob-storage', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 6371541, 'reputation': 67, 'user_id': 4943806, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PgdBdDHTy3c/AAAAAAAAAAI/AAAAAAAAACA/7bhHlCUWG9w/photo.jpg?sz=256', 'display_name': 'Koen van Wielink', 'link': 'https://stackoverflow.com/users/4943806/koen-van-wielink'}",False,949,1,1,1652430708,1650030764,71884888,CC BY-SA 4.0,https://stackoverflow.com/questions/71884888/how-do-i-list-all-paths-in-azure-data-lake-gen-2-filtered-by-last-modified-date,How do I list all paths in Azure data lake gen 2 filtered by last modified date in Azure Data Factory?,,,,,
"['xml', 'azure-synapse', 'azure-data-lake-gen2', 'ingest']","{'account_id': 24926316, 'reputation': 1, 'user_id': 18794018, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw4HDeEceIzA0geHLPBrSvbQK7roug6AXCu0f4r=k-s256', 'display_name': 'Emily Groves', 'link': 'https://stackoverflow.com/users/18794018/emily-groves'}",False,410,1,0,1651668738,1649940389,71871875,CC BY-SA 4.0,https://stackoverflow.com/questions/71871875/azure-synapse-copy-pipeline-for-ingesting-complex-xml,Azure Synapse Copy pipeline for ingesting complex XML,1650279725.0,,,,
"['azure', 'azure-functions', 'pyarrow', 'azure-data-lake-gen2']","{'account_id': 2036464, 'reputation': 12212, 'user_id': 1818713, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/62d34c70ac72915919cb256db6c05b24?s=256&d=identicon&r=PG', 'display_name': 'Dean MacGregor', 'link': 'https://stackoverflow.com/users/1818713/dean-macgregor'}",False,479,0,0,1650379835,1649777161,71845335,CC BY-SA 4.0,https://stackoverflow.com/questions/71845335/pyarrow-ds-dataset-fails-with-filenotfounderror-using-azure-blob-filesystem-in-a,pyarrow ds.dataset fails with FileNotFoundError using Azure blob filesystem in azure functions but not locally,,,,,
"['azure', 'ssis', 'azure-data-lake-gen2']","{'account_id': 11152918, 'reputation': 643, 'user_id': 8185525, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/a0d234dd4311077bcf05404b9bd2d985?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pbj', 'link': 'https://stackoverflow.com/users/8185525/pbj'}",True,183,1,1,1649749258,1649715542,71834935,CC BY-SA 4.0,https://stackoverflow.com/questions/71834935/export-data-from-azure-sql-managed-instance-to-azure-data-lake-storage-as-json,Export data from Azure SQL managed instance to Azure Data Lake Storage as json,,,,,
"['azure', 'terraform', 'terraform-provider-azure', 'azure-data-lake-gen2']","{'account_id': 18504771, 'reputation': 55, 'user_id': 13481331, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/q9Lt6.jpg?s=256&g=1', 'display_name': 'Automation-Developer', 'link': 'https://stackoverflow.com/users/13481331/automation-developer'}",True,210,1,0,1649398504,1649395640,71792053,CC BY-SA 4.0,https://stackoverflow.com/questions/71792053/how-to-use-loops-in-terraform-to-deploy-2-different-azure-resources,how to use Loops in Terraform to deploy 2 different azure resources,,71792407.0,,,
"['azure-databricks', 'azure-managed-identity', 'azure-data-lake-gen2']","{'account_id': 8198014, 'reputation': 9, 'user_id': 6170167, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Zj-xgt7lR2I/AAAAAAAAAAI/AAAAAAAAAHs/4RFw_wb6BiU/photo.jpg?sz=256', 'display_name': 'himanish kopalle', 'link': 'https://stackoverflow.com/users/6170167/himanish-kopalle'}",False,396,1,1,1649298508,1649111171,71744424,CC BY-SA 4.0,https://stackoverflow.com/questions/71744424/is-managed-identity-used-for-more-than-authentication,Is Managed Identity used for more than authentication?,,,,,
"['azure-pipelines', 'azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2', 'azure-triggers']","{'account_id': 21765357, 'reputation': 13, 'user_id': 16069336, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwODKNfWOq7DzrS-bGIk-4HWtmBU9UBBytDBWZV=k-s256', 'display_name': 'Noble Vincent', 'link': 'https://stackoverflow.com/users/16069336/noble-vincent'}",False,1966,2,1,1667032563,1649052997,71732764,CC BY-SA 4.0,https://stackoverflow.com/questions/71732764/how-to-trigger-a-pipeline-only-once-when-multiple-files-are-added-with-event-bas,How to trigger a pipeline only once when multiple files are added with Event based trigger,,,,,
"['apache-kafka', 'azure-data-lake-gen2']","{'account_id': 8212027, 'reputation': 310, 'user_id': 6179785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c78a217cb38014f7ca24623e61be53fc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ash3060', 'link': 'https://stackoverflow.com/users/6179785/ash3060'}",True,450,1,0,1648991892,1648959341,71722973,CC BY-SA 4.0,https://stackoverflow.com/questions/71722973/azure-data-lake-gen2-kafka-sink-connector,Azure Data lake Gen2 Kafka sink connector,,71726289.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 24755536, 'reputation': 1, 'user_id': 18640507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e039993b847eaa5310554e95fa8f5129?s=256&d=identicon&r=PG', 'display_name': 'ETL_Developer', 'link': 'https://stackoverflow.com/users/18640507/etl-developer'}",False,553,1,0,1649006380,1648713668,71688962,CC BY-SA 4.0,https://stackoverflow.com/questions/71688962/azure-data-factory-v2-mapping-data-flow-ticks-to-timestamp-datetime-format,Azure Data Factory v2 Mapping Data Flow - ticks () to TimeStamp datetime format,,,,,
"['tsql', 'azure-sql-database', 'azure-data-lake-gen2', 'openrowset']","{'account_id': 1680576, 'reputation': 485, 'user_id': 1544889, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/18b157fc417c855d14cd41f4e1df9d44?s=256&d=identicon&r=PG', 'display_name': 'Stanza', 'link': 'https://stackoverflow.com/users/1544889/stanza'}",True,683,1,0,1648709751,1648700871,71686896,CC BY-SA 4.0,https://stackoverflow.com/questions/71686896/t-sql-openrowset-datasource,T-SQL OPENROWSET - Datasource,1648705713.0,71688137.0,,,
