tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_to,closed_date,locked_date,closed_reason,accepted_answer_id,migrated_from,protected_date
"['amazon-web-services', 'apache-spark', 'pyspark', 'etl', 'aws-glue-spark']","{'account_id': 23715543, 'reputation': 1, 'user_id': 17736742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdeb4585d48ac3cf84c1ef241e901e5c?s=256&d=identicon&r=PG', 'display_name': 'Manish', 'link': 'https://stackoverflow.com/users/17736742/manish'}",False,185,0,0,1640140931,1640140931,,70443708,CC BY-SA 4.0,https://stackoverflow.com/questions/70443708/spark-glue-job-failing-with-no-space-left-on-the-device,Spark Glue job failing with no space left on the device,,,,,,,
"['postgresql', 'amazon-web-services', 'airflow', 'etl', 'mwaa']","{'account_id': 10964306, 'reputation': 11, 'user_id': 8056529, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-aOMtO4IfDz8/AAAAAAAAAAI/AAAAAAAADOM/ZCrDu5zHaFg/photo.jpg?sz=256', 'display_name': 'Saad', 'link': 'https://stackoverflow.com/users/8056529/saad'}",False,1513,1,0,1639954685,1639952898,1639953340.0,70415815,CC BY-SA 4.0,https://stackoverflow.com/questions/70415815/upserting-and-maintaing-postgres-table-using-apache-airflow,Upserting and maintaing postgres table using Apache Airflow,,,,,,,
"['sql-server', 'ssis', 'etl', 'oledbconnection', 'script-task']","{'account_id': 943075, 'reputation': 905, 'user_id': 970826, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/65c9d0eac6e46e68100ec8bbc2b776a6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AMDI', 'link': 'https://stackoverflow.com/users/970826/amdi'}",True,3427,1,3,1640215207,1639767627,1640100011.0,70397761,CC BY-SA 4.0,https://stackoverflow.com/questions/70397761/how-to-execute-sqlcommand-using-oledb-connection-in-ssis-script-component,How to execute SqlCommand using OLEDB connection in SSIS script component,,,,,70405898.0,,
"['java', 'jdbc', 'etl', 'clickhouse']","{'account_id': 15441364, 'reputation': 17, 'user_id': 11143400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/252f3e05f1b6ca0bbadc6b88a4b2fcd1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Efim Sirotkin', 'link': 'https://stackoverflow.com/users/11143400/efim-sirotkin'}",True,479,1,0,1640778461,1639743539,,70393058,CC BY-SA 4.0,https://stackoverflow.com/questions/70393058/clickhouse-jdbc-schema-airbyte-integration,Clickhouse jdbc schema [Airbyte integration],,,,,70518965.0,,
"['etl', 'kettle']","{'account_id': 23671124, 'reputation': 1, 'user_id': 17697871, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzcFhIKMw1BS8mD4fkaddF0fPZkU6l9fiAn7dFt=k-s256', 'display_name': 'Mike Huajun Lu', 'link': 'https://stackoverflow.com/users/17697871/mike-huajun-lu'}",False,729,2,-1,1656419246,1639710839,1639712173.0,70388009,CC BY-SA 4.0,https://stackoverflow.com/questions/70388009/when-log4j-have-a-big-bug-how-to-change-it-in-kettle8-3,"when log4j have a big bug,how to change it in Kettle8.3?",,,,,,,
"['r', 'etl', 'reshape']","{'account_id': 21996045, 'reputation': 1, 'user_id': 16268585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/092f5457947294dd1cd716e9d5ec185f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user16268585', 'link': 'https://stackoverflow.com/users/16268585/user16268585'}",True,49,2,0,1639414006,1639412533,1639413049.0,70337778,CC BY-SA 4.0,https://stackoverflow.com/questions/70337778/splitting-column-text-by-delimiter-into-multiple-different-columns-in-r,Splitting column text by delimiter into multiple different columns in R,,,,,,,
"['google-bigquery', 'etl', 'connector']","{'account_id': 13757718, 'reputation': 67, 'user_id': 9928176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c963be542cf71c6e74cff0b0f94f75a8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'iron_man83', 'link': 'https://stackoverflow.com/users/9928176/iron-man83'}",True,720,1,0,1639471918,1639405249,,70336138,CC BY-SA 4.0,https://stackoverflow.com/questions/70336138/airbyte-etl-connection-between-http-api-source-and-big-query,"airbyte ETL ,connection between http API source and big query",,,,,,,
"['etl', 'talend']","{'account_id': 22426433, 'reputation': 341, 'user_id': 16632970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8523a9b3ea2bcd8a0e2e3b658a2d43e3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Amara', 'link': 'https://stackoverflow.com/users/16632970/amara'}",True,585,1,2,1639399520,1639384810,1639391479.0,70331855,CC BY-SA 4.0,https://stackoverflow.com/questions/70331855/how-to-find-difference-between-two-timestamps-in-talend-hi,How to find difference between two timestamps in Talend HI,,,,,70332058.0,,
"['backup', 'etl', 'informatica', 'informatica-powercenter']","{'account_id': 7797760, 'reputation': 84, 'user_id': 5898265, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IhCLK.png?s=256&g=1', 'display_name': 'MohaMed', 'link': 'https://stackoverflow.com/users/5898265/mohamed'}",False,122,0,0,1639336694,1639336694,,70326884,CC BY-SA 4.0,https://stackoverflow.com/questions/70326884/informatica-repository-backup-failed-using-pmrep-command,informatica repository Backup Failed using pmrep command,,,,,,,
"['apache-kafka', 'etl', 'apache-kafka-streams']","{'account_id': 13504887, 'reputation': 197, 'user_id': 9743311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa642b4e67c3a8effef310e42337a903?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'rislah', 'link': 'https://stackoverflow.com/users/9743311/rislah'}",False,71,0,0,1639262998,1639262998,,70319635,CC BY-SA 4.0,https://stackoverflow.com/questions/70319635/enriching-event-with-missing-data,Enriching event with missing data,,,,,,,
"['postgresql', 'stored-procedures', 'locking', 'etl', 'ddl']","{'account_id': 2639659, 'reputation': 13, 'user_id': 2283598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45e6e118b956ab0a1e76480b49246a31?s=256&d=identicon&r=PG', 'display_name': 'user2283598', 'link': 'https://stackoverflow.com/users/2283598/user2283598'}",True,1424,1,0,1639283942,1639240356,1639241682.0,70316948,CC BY-SA 4.0,https://stackoverflow.com/questions/70316948/postgres-table-locks-during-ddl-to-alter-rename-table,Postgres table locks during DDL to alter rename table,,,,,,,
"['etl', 'data-warehouse', 'sql-data-warehouse', 'uat']","{'account_id': 23611652, 'reputation': 13, 'user_id': 17646571, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx6H6Q3xC6CrcvkpHv2Id0MvYHhGpMDa7Z1L7-b=k-s256', 'display_name': 'Naruto Uzumaki', 'link': 'https://stackoverflow.com/users/17646571/naruto-uzumaki'}",True,174,1,0,1639170279,1639155816,,70308036,CC BY-SA 4.0,https://stackoverflow.com/questions/70308036/as-a-part-of-initial-load-testing-or-incremental-load-testing-do-we-validate-aud,As a part of initial load testing or incremental load testing do we validate audit fields?,,,,,70310349.0,,
"['etl', 'informatica', 'informatica-powercenter', 'informatica-cloud']","{'account_id': 22946593, 'reputation': 15, 'user_id': 17078502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw82T6T7cr_LHcDBfECA-RdFJCXOF79YM7DODs1=k-s256', 'display_name': 'Shilpa Done', 'link': 'https://stackoverflow.com/users/17078502/shilpa-done'}",True,528,1,0,1639155991,1639154709,,70307820,CC BY-SA 4.0,https://stackoverflow.com/questions/70307820/how-to-implement-truncate-and-load-in-target-in-informatica,How to implement truncate and load in target in informatica?,,,,,,,
"['java', 'validation', 'etl']","{'account_id': 11950660, 'reputation': 221, 'user_id': 8744412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10557280fa7bcc67b09b9370f23a4691?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Saideep Ullal', 'link': 'https://stackoverflow.com/users/8744412/saideep-ullal'}",True,134,1,-1,1639907627,1639131639,,70302958,CC BY-SA 4.0,https://stackoverflow.com/questions/70302958/framework-library-to-compare-assert-data-across-platforms,Framework/ Library to compare/assert data across platforms,,,,,70410382.0,,
"['sql-server', 'ssis', 'etl', 'script-component']","{'account_id': 23438715, 'reputation': 1, 'user_id': 17496488, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEZPXGaH2tg-4SzLyI6ZdPsTRTR8NcKoHGHVdu=k-s256', 'display_name': 'Abhishek Dubey', 'link': 'https://stackoverflow.com/users/17496488/abhishek-dubey'}",False,387,0,0,1639035875,1639035848,1639035875.0,70286253,CC BY-SA 4.0,https://stackoverflow.com/questions/70286253/ssis-script-component-vs-isbroken-during-execution-from-integration-service-cata,SSIS Script Component VS_ISBroken during execution from Integration Service Catalog but working from Visual Studio,,,,,,,
"['stream', 'pipe', 'task', 'snowflake-cloud-data-platform', 'etl']","{'account_id': 13613503, 'reputation': 401, 'user_id': 9820165, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c1c6824fd8939ab6a7acda0a63f43fb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SMR', 'link': 'https://stackoverflow.com/users/9820165/smr'}",False,276,2,1,1647019770,1638999261,1640677334.0,70281990,CC BY-SA 4.0,https://stackoverflow.com/questions/70281990/automating-etl-data-pipeline-in-snowflake-using-streams-and-tasks,Automating ETL Data pipeline in snowflake using streams and tasks,,,,,,,
"['python', 'airflow', 'etl', 'airflow-2.x', 'snowflake-connector']","{'account_id': 13366173, 'reputation': 121, 'user_id': 9747138, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Howard S', 'link': 'https://stackoverflow.com/users/9747138/howard-s'}",False,328,1,0,1639593078,1638984452,1639593078.0,70279258,CC BY-SA 4.0,https://stackoverflow.com/questions/70279258/is-there-a-way-to-run-snowflakeoperator-snowflakehook-locally-in-a-non-airflow,"Is there a way to run SnowflakeOperator, SnowflakeHook locally in a non-Airflow script?",,,,,,,
"['sql', 'sql-server', 'ssis', 'etl']","{'account_id': 23589672, 'reputation': 1, 'user_id': 17627642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c56e254264eff2ec803af8b824739c15?s=256&d=identicon&r=PG', 'display_name': 'Arwen', 'link': 'https://stackoverflow.com/users/17627642/arwen'}",False,187,0,0,1639026060,1638980204,1639026060.0,70278254,CC BY-SA 4.0,https://stackoverflow.com/questions/70278254/ssis-ole-db-source-not-returning-rows-with-parameterized-query,SSIS OLE DB Source not returning rows with parameterized query,,,,,,,
"['postgresql', 'etl', 'transfer', 'dbeaver']","{'account_id': 41056, 'reputation': 2896, 'user_id': 119253, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1b58a8aff9266444363f0ce9f674c2af?s=256&d=identicon&r=PG', 'display_name': 'Columbo', 'link': 'https://stackoverflow.com/users/119253/columbo'}",False,111,1,0,1639053074,1638976656,,70277379,CC BY-SA 4.0,https://stackoverflow.com/questions/70277379/transfering-data-between-two-managed-instance-postgresql-servers,Transfering data between two managed instance PostgreSQL Servers,,,,,,,
"['oracle', 'snowflake-cloud-data-platform', 'etl']","{'account_id': 23585450, 'reputation': 11, 'user_id': 17623957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9329c7c307124a33061783f0af592cf?s=256&d=identicon&r=PG', 'display_name': 'Tobias N', 'link': 'https://stackoverflow.com/users/17623957/tobias-n'}",False,278,2,1,1638991415,1638955917,,70272684,CC BY-SA 4.0,https://stackoverflow.com/questions/70272684/etl-tool-snowflake,ETL tool Snowflake,,,,,,,
"['apache-spark', 'pyspark', 'snowflake-cloud-data-platform', 'etl', 'aws-dms']","{'account_id': 22085534, 'reputation': 125, 'user_id': 16902266, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx8s2bLtbvyuXWa4ufgIVbm3QS--8gO_nSMO4nR=k-s256', 'display_name': 'VE88', 'link': 'https://stackoverflow.com/users/16902266/ve88'}",False,615,1,1,1638955202,1638921323,,70268370,CC BY-SA 4.0,https://stackoverflow.com/questions/70268370/what-is-the-best-approach-to-move-the-data-from-postgres-rds-to-snowflake,What is the best approach to move the data from postgres RDS to Snowflake?,,,,,,,
"['etl', 'talend']","{'account_id': 22426433, 'reputation': 341, 'user_id': 16632970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8523a9b3ea2bcd8a0e2e3b658a2d43e3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Amara', 'link': 'https://stackoverflow.com/users/16632970/amara'}",True,494,1,0,1638867332,1638863039,1638864577.0,70256503,CC BY-SA 4.0,https://stackoverflow.com/questions/70256503/unable-to-convert-string-into-date-in-tmap-component-talend,Unable to convert string into date in tMap component Talend,,,,,70257269.0,,
"['python', 'pandas', 'dataframe', 'etl']","{'account_id': 23521702, 'reputation': 5, 'user_id': 17568746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwEYBZqM5ys4Gng05xj2rhxOp7S8A-7j74hJNq3=k-s256', 'display_name': 'Krouse', 'link': 'https://stackoverflow.com/users/17568746/krouse'}",False,27,1,0,1638704931,1638699806,1638704931.0,70233350,CC BY-SA 4.0,https://stackoverflow.com/questions/70233350/how-can-i-do-the-following-dataframe-transformation-in-python,How can I do the following dataframe transformation in Python?,,,,,,,
"['c#', '.net', 'package', 'nuget', 'etl']","{'account_id': 4338291, 'reputation': 128, 'user_id': 3542245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8575a41c766a218ced95f4b05fd1c307?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3542245', 'link': 'https://stackoverflow.com/users/3542245/user3542245'}",True,552,1,6,1639323004,1638635684,1639255039.0,70227545,CC BY-SA 4.0,https://stackoverflow.com/questions/70227545/data-validation-with-mostly-feature-in-listt-using-net-core-c,Data validation with mostly feature in List&lt;T&gt; using .NET Core C#,,,,,,,
"['c#', 'sql-server', 'ssis', 'etl']","{'account_id': 6325560, 'reputation': 1013, 'user_id': 4912134, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/584cd772f6eb7849aa2aebe0eb1a9baf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user4912134', 'link': 'https://stackoverflow.com/users/4912134/user4912134'}",True,276,2,0,1638471908,1638411986,,70193522,CC BY-SA 4.0,https://stackoverflow.com/questions/70193522/email-with-html-content-not-showing-up-properly,Email with HTML content not showing up properly,,,,,70205143.0,,
"['c#', 'sql', 'sql-server', 'ssis', 'etl']","{'account_id': 6325560, 'reputation': 1013, 'user_id': 4912134, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/584cd772f6eb7849aa2aebe0eb1a9baf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user4912134', 'link': 'https://stackoverflow.com/users/4912134/user4912134'}",True,231,1,0,1638419549,1638407458,1638419549.0,70193123,CC BY-SA 4.0,https://stackoverflow.com/questions/70193123/ssis-script-task-to-send-email-doesnot-show-the-data-correctly,SSIS Script Task to send email doesnot show the data correctly,,,,,70193159.0,,
"['c#', 'sql', 'sql-server', 'ssis', 'etl']","{'account_id': 6325560, 'reputation': 1013, 'user_id': 4912134, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/584cd772f6eb7849aa2aebe0eb1a9baf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user4912134', 'link': 'https://stackoverflow.com/users/4912134/user4912134'}",True,1225,1,0,1638389984,1638386005,,70189976,CC BY-SA 4.0,https://stackoverflow.com/questions/70189976/ssis-script-task-throws-object-reference-not-set-to-an-instance-of-an-object,SSIS Script Task throws Object reference not set to an instance of an object,,,,,70190660.0,,
"['c#', 'sql-server', 'ssis', 'etl']","{'account_id': 6325560, 'reputation': 1013, 'user_id': 4912134, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/584cd772f6eb7849aa2aebe0eb1a9baf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user4912134', 'link': 'https://stackoverflow.com/users/4912134/user4912134'}",True,946,2,1,1638388464,1638374096,1638380295.0,70187327,CC BY-SA 4.0,https://stackoverflow.com/questions/70187327/ssis-script-task-is-throwing-deadlock-error,SSIS Script Task is throwing deadlock error,,,,,70190466.0,,
"['mysql', 'ms-access-2010', 'etl']","{'account_id': 4233178, 'reputation': 39, 'user_id': 3465081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe01c6c52c9e0db99e7d150496498119?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3465081', 'link': 'https://stackoverflow.com/users/3465081/user3465081'}",True,233,1,1,1638367315,1638362748,1638367315.0,70184473,CC BY-SA 4.0,https://stackoverflow.com/questions/70184473/i-need-connection-to-an-access-database-from-a-mysql-stored-procedure-to-update,I need connection to an Access Database from a mysql stored procedure to update tables i already create in mysql db,,,,,70185482.0,,
"['java', 'amazon-web-services', 'scala', 'etl', 'aws-glue']","{'account_id': 18743966, 'reputation': 93, 'user_id': 13666640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c09d35f0b47249567d95cfff895cea3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'msd', 'link': 'https://stackoverflow.com/users/13666640/msd'}",False,235,0,0,1638159795,1638159795,,70149725,CC BY-SA 4.0,https://stackoverflow.com/questions/70149725/aws-glue-how-to-override-files-in-s3-with-same-file-name-in-scala,aws glue how to override files in s3 with same file name in scala,,,,,,,
