tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,posted_by_collectives,closed_date,closed_reason
"['google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 28682782, 'reputation': 1, 'user_id': 21963622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b811ae2f387dac925bae78e2eef4cf5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'zhiyin1233', 'link': 'https://stackoverflow.com/users/21963622/zhiyin1233'}",False,41,0,0,1685160768,1685070171,1685160768.0,76337397,CC BY-SA 4.0,https://stackoverflow.com/questions/76337397/rejecting-split-request-because-custom-reader-returned-null-residual-source,Rejecting split request because custom reader returned null residual source,,,,,,
"['google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 4819783, 'reputation': 1485, 'user_id': 3890779, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DPr8D.jpg?s=256&g=1', 'display_name': 'clunven', 'link': 'https://stackoverflow.com/users/3890779/clunven'}",True,55,1,0,1685032907,1685032142,1685032907.0,76334447,CC BY-SA 4.0,https://stackoverflow.com/questions/76334447/how-can-i-convert-apache-beam-rows-to-bigquery-tableflows-in-a-java-dataflow-pip,How can I convert Apache Beam Rows to BigQuery TableFlows in a Java DataFlow pipeline?,,,76334530.0,,,
"['google-cloud-dataflow', 'apache-beam', 'slf4j']","{'account_id': 3569014, 'reputation': 11, 'user_id': 2979853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba127a871d243a4a58a6a4b52b295deb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2979853', 'link': 'https://stackoverflow.com/users/2979853/user2979853'}",False,52,0,0,1685030930,1685030930,,76334315,CC BY-SA 4.0,https://stackoverflow.com/questions/76334315/logs-displaying-as-system-err-and-system-info-in-google-cloud-dataflow-after-mig,Logs displaying as system.err and system.info in Google cloud dataflow after migrating to Apache beam 2.46.0,,,,,,
"['java', 'scala', 'google-cloud-firestore', 'sbt', 'google-cloud-dataflow']","{'account_id': 28012553, 'reputation': 1, 'user_id': 21394833, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxZj05kPc9jNgMlfd2Nx6_2jRd9VcfzxIKo9zuaa=k-s256', 'display_name': 'thayanee ruennark', 'link': 'https://stackoverflow.com/users/21394833/thayanee-ruennark'}",False,72,0,0,1685026792,1685014118,1685026792.0,76331777,CC BY-SA 4.0,https://stackoverflow.com/questions/76331777/troubleshooting-a-java-lang-verifyerror-when-using-google-cloud-firestore-with-g,Troubleshooting a java.lang.VerifyError when using Google Cloud Firestore with Google Cloud Dataflow and Scala,,,,,,
"['database', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-spanner']","{'account_id': 5588242, 'reputation': 1, 'user_id': 4428233, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UL6NgXUXKec/AAAAAAAAAAI/AAAAAAAABHo/5goH2pxFS20/photo.jpg?sz=256', 'display_name': 'Keshav', 'link': 'https://stackoverflow.com/users/4428233/keshav'}",False,61,0,0,1689780977,1684955871,1689780977.0,76326771,CC BY-SA 4.0,https://stackoverflow.com/questions/76326771/spanner-table-column-locks-causing-lot-of-slowness-in-dataflow-stream-job,Spanner Table/column locks causing lot of slowness in Dataflow stream Job,,,,,,
"['python', 'google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 27654486, 'reputation': 7, 'user_id': 21108694, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp5qcCN7YS-KHlZpZAaWjutAEVvA4gCkXXvMWdns=k-s256', 'display_name': 'Amarjeet Kushwaha', 'link': 'https://stackoverflow.com/users/21108694/amarjeet-kushwaha'}",False,112,1,0,1686948466,1684936457,,76324300,CC BY-SA 4.0,https://stackoverflow.com/questions/76324300/how-to-write-nested-json-data-to-bigquery-using-apche-beam,How to write nested json data to bigquery using apche beam?,,,,,,
"['performance', 'google-cloud-platform', 'profiling', 'google-cloud-dataflow']","{'account_id': 22839439, 'reputation': 391, 'user_id': 16986712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bbac647abc6890379202d7c8db8c0d2?s=256&d=identicon&r=PG', 'display_name': 'sg_rs', 'link': 'https://stackoverflow.com/users/16986712/sg-rs'}",False,32,0,0,1684926805,1684926805,,76322935,CC BY-SA 4.0,https://stackoverflow.com/questions/76322935/understanding-the-root-cause-of-unexpected-system-lag-in-dataflow-jobs-in-gcp,Understanding the Root Cause of Unexpected System Lag in DataFlow Jobs in gcp,,,,,,
['google-cloud-dataflow'],"{'account_id': 16305500, 'reputation': 239, 'user_id': 11775586, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1ZIv59pILdE/AAAAAAAAAAI/AAAAAAAAACo/Lb7XQBb4CTA/photo.jpg?sz=256', 'display_name': 'Ahmed Abdelhak', 'link': 'https://stackoverflow.com/users/11775586/ahmed-abdelhak'}",False,68,1,0,1685572710,1684850702,,76315650,CC BY-SA 4.0,https://stackoverflow.com/questions/76315650/what-is-causing-the-problem-reading-font-data-exception-in-google-cloud-datafl,What is causing the &#39;Problem reading font data&#39; exception in Google Cloud Dataflow?,,,,,,
"['python', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 8162170, 'reputation': 778, 'user_id': 6145828, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10207373113578692/picture?type=large', 'display_name': 'Francesco Pegoraro', 'link': 'https://stackoverflow.com/users/6145828/francesco-pegoraro'}",True,97,1,0,1686949156,1684830091,1684830682.0,76312641,CC BY-SA 4.0,https://stackoverflow.com/questions/76312641/apache-beam-merge-branches-after-write-outputs,Apache Beam: merge branches after write outputs,,,76493540.0,,,
"['python', 'google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 27654486, 'reputation': 7, 'user_id': 21108694, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp5qcCN7YS-KHlZpZAaWjutAEVvA4gCkXXvMWdns=k-s256', 'display_name': 'Amarjeet Kushwaha', 'link': 'https://stackoverflow.com/users/21108694/amarjeet-kushwaha'}",False,85,0,0,1684828748,1684828748,,76312470,CC BY-SA 4.0,https://stackoverflow.com/questions/76312470/how-to-write-json-files-to-bigquery-using-apache-beam,How to write json files to bigquery using apache-beam?,,,,,,
"['java', 'scala', 'google-cloud-dataflow', 'data-pipeline']","{'account_id': 14230284, 'reputation': 9, 'user_id': 10279720, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f6e8915d7106299c8856ef5848377e5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'P.pp', 'link': 'https://stackoverflow.com/users/10279720/p-pp'}",False,399,1,0,1685558502,1684764824,1684768529.0,76307098,CC BY-SA 4.0,https://stackoverflow.com/questions/76307098/data-flow-error-java-lang-outofmemoryerror-java-heap-space,Data Flow ERROR java.lang.OutOfMemoryError: Java heap space,,,,,,
"['python', 'google-cloud-platform', 'google-bigquery', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 20473702, 'reputation': 21, 'user_id': 15023520, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nb09hio_-UQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclCl3-NYC1Oor6ovExkjk2P9VfR6Q/s96-c/photo.jpg?sz=256', 'display_name': 'Amarjeet', 'link': 'https://stackoverflow.com/users/15023520/amarjeet'}",False,151,1,0,1684749005,1684740812,1684748383.0,76303911,CC BY-SA 4.0,https://stackoverflow.com/questions/76303911/module-apache-beam-io-gcp-internal-clients-bigquery-has-no-attribute-tablefie,module &#39;apache_beam.io.gcp.internal.clients.bigquery&#39; has no attribute &#39;TableFieldSchema&#39;?,,,,,,
"['google-cloud-platform', 'google-cloud-functions', 'google-cloud-dataflow', 'google-cloud-iot']","{'account_id': 531802, 'reputation': 3973, 'user_id': 903102, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/222784b8a601c9e9786cd0291e58fb7a?s=256&d=identicon&r=PG', 'display_name': 'Chris G.', 'link': 'https://stackoverflow.com/users/903102/chris-g'}",False,38,1,1,1685049082,1684526655,1684526886.0,76292145,CC BY-SA 4.0,https://stackoverflow.com/questions/76292145/is-there-a-recommended-method-for-running-user-defined-code-against-iot-data-str,Is there a recommended method for running user defined code against IoT data streams?,,,,,,
"['google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 4562597, 'reputation': 332, 'user_id': 3704501, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c01a0a3816fe9961539c5428b6922dc0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sathish', 'link': 'https://stackoverflow.com/users/3704501/sathish'}",True,45,1,0,1684544026,1684502292,,76289455,CC BY-SA 4.0,https://stackoverflow.com/questions/76289455/custom-images-for-worker-vm-instances-compute-engine-in-google-cloud-dataflow,Custom Images for Worker VM instances/compute engine in Google cloud Dataflow,,,,,,
"['google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub', 'apache-beam-io', 'beam']","{'account_id': 13400759, 'reputation': 329, 'user_id': 9670371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94b5f2b32e20e3bcf86866e4d29173c1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'trougc', 'link': 'https://stackoverflow.com/users/9670371/trougc'}",True,79,1,0,1684491869,1684444260,,76284525,CC BY-SA 4.0,https://stackoverflow.com/questions/76284525/how-to-use-pcollectionpubsubmessage-as-a-sideinput-in-beam,How to use PCollection&lt;PubsubMessage&gt; as a sideinput in Beam?,,,76288171.0,,,
"['java', 'google-cloud-platform', 'google-cloud-dataflow']","{'account_id': 13802829, 'reputation': 101, 'user_id': 17025342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7def1000fad2cc66b6bdbac223eaab5f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jhonathan Wolff', 'link': 'https://stackoverflow.com/users/17025342/jhonathan-wolff'}",True,62,1,0,1684535557,1684346362,,76274972,CC BY-SA 4.0,https://stackoverflow.com/questions/76274972/dataflow-flex-template-max-size-allowed,Dataflow Flex Template max size allowed,,,,,,
"['controller', 'google-cloud-dataflow', 'apache-nifi']","{'account_id': 23631312, 'reputation': 1, 'user_id': 17663004, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzMYpN9CtNGN2ZpMmj3MAUrdapIkrCXLeq5y8E=k-s256', 'display_name': 'Kiran Qureshi', 'link': 'https://stackoverflow.com/users/17663004/kiran-qureshi'}",False,21,0,0,1684322268,1684316535,1684322268.0,76270691,CC BY-SA 4.0,https://stackoverflow.com/questions/76270691/is-it-possible-to-create-a-controller-service-on-runtime-in-apache-nifi-after-ge,Is it possible to create a controller service on runtime in apache nifi after getting required input fields from GetFile operate?,,,,,,
"['google-bigquery', 'google-cloud-dataflow', 'avro', 'spotify-scio']","{'account_id': 27886429, 'reputation': 1, 'user_id': 21293767, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxa6AHeXarj5qlOuZ90o7q7eomkOpKrLraESf1s2=k-s256', 'display_name': 'Alberto Serna', 'link': 'https://stackoverflow.com/users/21293767/alberto-serna'}",False,153,0,0,1691446546,1684276431,1691446546.0,76267480,CC BY-SA 4.0,https://stackoverflow.com/questions/76267480/scio-dataflow-error-message-from-worker-java-lang-classcastexception-class-ca,SCIO DataFlow: Error message from worker: java.lang.ClassCastException: class cannot be cast to class org.apache.avro.generic.IndexedRecord,,,,,,
"['google-cloud-platform', 'google-cloud-storage', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub']","{'account_id': 21397482, 'reputation': 1, 'user_id': 15760306, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-anlmyMdnj8Q/AAAAAAAAAAI/AAAAAAAAG3g/AMZuuclFqlBhL3U9bCMQDXKLdjinW6laug/s96-c/photo.jpg?sz=256', 'display_name': 'dina husseiny', 'link': 'https://stackoverflow.com/users/15760306/dina-husseiny'}",False,37,1,0,1684274602,1684258286,1684274163.0,76265729,CC BY-SA 4.0,https://stackoverflow.com/questions/76265729/this-pipeline-code-runs-fine-as-direct-runner-but-gives-error-when-running-on-da,This pipeline code runs fine as Direct runner but gives error when running on Dataflow runner &#39;name &#39;read_inputpath_date&#39; is not defined&#39;,,,,,,
"['java', 'hadoop', 'google-cloud-dataflow', 'apache-beam', 'parquet']","{'account_id': 1189646, 'reputation': 1123, 'user_id': 1162792, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/wjGqP.png?s=256&g=1', 'display_name': 'Rodrigo.C', 'link': 'https://stackoverflow.com/users/1162792/rodrigo-c'}",False,89,0,0,1684252959,1684252959,,76265072,CC BY-SA 4.0,https://stackoverflow.com/questions/76265072/specify-parquet-file-size-when-using-apache-beam,Specify parquet file size when using Apache Beam,,,,,,
"['postgresql', 'go', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 5108041, 'reputation': 349, 'user_id': 5452378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34e2db2421cd7ca5d76cd9062bd2b4ef?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'snark17', 'link': 'https://stackoverflow.com/users/5452378/snark17'}",False,84,1,2,1685051349,1684251467,1684251819.0,76264871,CC BY-SA 4.0,https://stackoverflow.com/questions/76264871/apache-beam-io-in-go-sql-unknown-driver-cloudsql-postgres-forgotten-import,Apache Beam IO in Go: sql: unknown driver &quot;cloudsql-postgres&quot; (forgotten import?),,,,,,
"['java', 'google-cloud-platform', 'google-cloud-dataflow', 'beam']","{'account_id': 11565609, 'reputation': 653, 'user_id': 8473984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5668cd36f53dc2b3f01b259b9220ec3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ZZZ', 'link': 'https://stackoverflow.com/users/8473984/zzz'}",False,59,1,0,1684259044,1684237891,,76262718,CC BY-SA 4.0,https://stackoverflow.com/questions/76262718/how-to-cancel-a-gcp-dataflow-job-programmingly-using-beam-and-just-the-job-id,How to cancel a GCP Dataflow job programmingly using Beam and just the job ID,,,,,,
"['google-cloud-dataflow', 'apache-beam', 'apache-beam-io']","{'account_id': 10904497, 'reputation': 31, 'user_id': 8015776, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GcT3jKjrWNI/AAAAAAAAAAI/AAAAAAAAAAA/ZSX6XDic4bo/photo.jpg?sz=256', 'display_name': 'goutham', 'link': 'https://stackoverflow.com/users/8015776/goutham'}",True,121,1,0,1685411588,1684197885,1685411588.0,76258725,CC BY-SA 4.0,https://stackoverflow.com/questions/76258725/reading-compressed-json-file-in-apache-beam-dataframe,Reading compressed json file in apache beam dataframe,,,,,,
"['jdbc', 'google-bigquery', 'google-cloud-dataflow', 'oracle-cloud-infrastructure']","{'account_id': 24132253, 'reputation': 103, 'user_id': 18099715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18c8195876af66f4a49637b52bae40c0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gojoe', 'link': 'https://stackoverflow.com/users/18099715/gojoe'}",False,102,0,0,1684164687,1684164687,,76255674,CC BY-SA 4.0,https://stackoverflow.com/questions/76255674/gcp-dataflow-jdbc-to-bigquery-template-replication-from-oci-19c-database-failing,GCP Dataflow JDBC to BigQuery Template replication from OCI 19C database failing with ORA-17002 error,,,,,,
"['python', 'dockerfile', 'google-cloud-dataflow', 'apache-beam', 'continuous-deployment']","{'account_id': 13896630, 'reputation': 1, 'user_id': 10033308, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vxi2XBfb4SM/AAAAAAAAAAI/AAAAAAAAAAU/9JTIw9wfkQc/photo.jpg?sz=256', 'display_name': 'Zafer Shah', 'link': 'https://stackoverflow.com/users/10033308/zafer-shah'}",False,161,0,0,1683999429,1683998912,1683999429.0,76244070,CC BY-SA 4.0,https://stackoverflow.com/questions/76244070/flex-based-python-data-flow-terraform-fails-to-run-the-template-yet-the-gcloud,"Flex-based Python data flow Terraform fails to run the template, yet the gcloud dataflow flex-template run command succeeds",,,,,,
"['python', 'apache-kafka', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 9923157, 'reputation': 31, 'user_id': 7345633, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/164908323989310/picture?type=large', 'display_name': 'Amar Kumar', 'link': 'https://stackoverflow.com/users/7345633/amar-kumar'}",False,118,0,0,1683982242,1683957258,1683982242.0,76241296,CC BY-SA 4.0,https://stackoverflow.com/questions/76241296/not-able-to-process-message-on-apache-beam-with-python,Not able to process message on Apache beam with Python,,,,,,
"['sql-server', 'powerbi', 'powerquery', 'google-cloud-dataflow', 'power-automate']","{'account_id': 16270192, 'reputation': 553, 'user_id': 11749036, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BMZGg.jpg?s=256&g=1', 'display_name': 'MmVv', 'link': 'https://stackoverflow.com/users/11749036/mmvv'}",False,86,0,0,1683925113,1683924980,1683925113.0,76239895,CC BY-SA 4.0,https://stackoverflow.com/questions/76239895/trigger-dataflows-refresh-in-power-bi-service-right-after-sql-server-refreshes-d,Trigger Dataflows refresh in Power BI Service right after SQL Server refreshes dataset,,,,,,
"['java', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub', 'apache-beam-io']","{'account_id': 28588563, 'reputation': 1, 'user_id': 21888299, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxYSctk2nPxJF8SQnAC_TtY4HPxh8DDdjWEH-aYG=k-s256', 'display_name': 'Narendra Kumar', 'link': 'https://stackoverflow.com/users/21888299/narendra-kumar'}",False,65,0,0,1683904592,1683896218,1683904592.0,76236540,CC BY-SA 4.0,https://stackoverflow.com/questions/76236540/google-dataflow-unable-to-get-application-default-credentials,Google Dataflow Unable to get application default credentials,,,,,,
