tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
"['rest', 'azure-data-factory', 'azure-synapse']","{'account_id': 6600337, 'reputation': 421, 'user_id': 5554429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37455211f8ed730ed6e138240200f063?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sandeep T', 'link': 'https://stackoverflow.com/users/5554429/sandeep-t'}",False,51,1,0,1691122703,1689925950,76736126,CC BY-SA 4.0,https://stackoverflow.com/questions/76736126/loading-data-to-azure-synapse-table-from-rest-api-using-azure-data-factory-gener,Loading Data to Azure Synapse table from Rest API using Azure Data Factory generates NULL records for random records,,,,,
"['azure-data-factory', 'expression', 'azure-mapping-data-flow']","{'account_id': 28752393, 'reputation': 5, 'user_id': 22020175, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTteqVqA66i9_tGWj_Y0pLP_dXhFd4FbQaQgIqtKm=k-s256', 'display_name': 'datainstints', 'link': 'https://stackoverflow.com/users/22020175/datainstints'}",True,42,1,0,1689930726,1689872736,76732186,CC BY-SA 4.0,https://stackoverflow.com/questions/76732186/converting-datediff-to-azure-mapping-data-flows-expression-language,Converting datediff to Azure Mapping Data flows expression language,1689873648.0,76736617.0,,,
"['sql', 'azure', 'azure-data-factory']","{'account_id': 27884559, 'reputation': 1, 'user_id': 21292326, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxb_R0ixeEd-a9VY-yqZsf57-L-kNr2Uv41V3OkG=k-s256', 'display_name': 'SeaQwell', 'link': 'https://stackoverflow.com/users/21292326/seaqwell'}",True,40,1,0,1689916500,1689864433,76731089,CC BY-SA 4.0,https://stackoverflow.com/questions/76731089/azure-data-factory-how-to-force-data-truncation-instead-of-erroring-out-or-dis,Azure Data Factory - How to force data truncation instead of erroring out or disabling errors?,,,,,
"['azure', 'azure-data-factory']","{'account_id': 23513088, 'reputation': 521, 'user_id': 17561414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/457a721d6d8bd0aa09becf9fdeba208a?s=256&d=identicon&r=PG', 'display_name': 'Greencolor', 'link': 'https://stackoverflow.com/users/17561414/greencolor'}",False,34,2,0,1689858115,1689852849,76729423,CC BY-SA 4.0,https://stackoverflow.com/questions/76729423/data-factory-copy-activity,Data factory copy activity,,,,,
"['azure-data-factory', 'oracle-adf']","{'account_id': 23495931, 'reputation': 15, 'user_id': 17546365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bca8240b4a4274630eb9113922885db6?s=256&d=identicon&r=PG', 'display_name': 'Sam Richardson', 'link': 'https://stackoverflow.com/users/17546365/sam-richardson'}",False,71,1,0,1689940114,1689845204,76728461,CC BY-SA 4.0,https://stackoverflow.com/questions/76728461/can-i-check-whether-a-file-has-been-updated-in-sharepoint-as-an-adf-trigger,Can I check whether a file has been updated in Sharepoint as an ADF trigger?,,,,,
['azure-data-factory'],"{'account_id': 20201440, 'reputation': 57, 'user_id': 14817022, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgrsMqnxzaoXoOP6nSHj4c-XpuHTMs-v6A-wEGIiQ=k-s256', 'display_name': 'Julian', 'link': 'https://stackoverflow.com/users/14817022/julian'}",False,51,1,0,1690031065,1689840429,76727846,CC BY-SA 4.0,https://stackoverflow.com/questions/76727846/azure-data-factory-group-by-id-and-create-a-new-column-for-every-value,Azure Data Factory - Group by ID and create a new column for every value,1690031065.0,,,,
"['azure', 'terraform', 'azure-data-factory', 'linked-service', 'azure-batch-account']","{'account_id': 28970084, 'reputation': 1, 'user_id': 22190599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3628989bedfc168b7696fb146e35bcd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Karandeep Singh', 'link': 'https://stackoverflow.com/users/22190599/karandeep-singh'}",False,112,2,0,1690975521,1689839471,76727739,CC BY-SA 4.0,https://stackoverflow.com/questions/76727739/invalid-payload-error-while-creating-azure-batch-linked-service-in-terraform,&quot;Invalid Payload Error while Creating Azure Batch Linked Service in Terraform,1690975521.0,,,,
['azure-data-factory'],"{'account_id': 29053058, 'reputation': 1, 'user_id': 22255402, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c5ad6c33ea22916e23355e1d441f99?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/22255402/john'}",False,59,0,0,1689854084,1689817038,76726148,CC BY-SA 4.0,https://stackoverflow.com/questions/76726148/azure-data-factory-pipeline-is-failing,Azure Data Factory Pipeline is failing,1689854084.0,,,,
"['database', 'azure', 'ssis', 'azure-data-factory', 'dynamics-crm']","{'account_id': 26383100, 'reputation': 26, 'user_id': 20036036, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/ACNPEu9sTf0UH9OuVpmL5PsNUq0hlO8TZWqYexl9gkAz=k-s256', 'display_name': 'J-San', 'link': 'https://stackoverflow.com/users/20036036/j-san'}",True,34,1,0,1689885833,1689802261,76725312,CC BY-SA 4.0,https://stackoverflow.com/questions/76725312/azure-data-factory-dynamics-365-copy-data-copying-guid-values-not-display-valu,Azure Data Factory - Dynamics 365 Copy Data Copying GUID values not Display Values,1689803270.0,76733523.0,,,
"['azure', 'azure-data-factory']","{'account_id': 4432723, 'reputation': 35, 'user_id': 3609480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/225bf411f1936854243c2ebd3369f069?s=256&d=identicon&r=PG', 'display_name': 'Stephen', 'link': 'https://stackoverflow.com/users/3609480/stephen'}",False,30,1,0,1689882384,1689796833,76724821,CC BY-SA 4.0,https://stackoverflow.com/questions/76724821/azure-data-factory-data-flow-source-column-differ-in-case,Azure Data Factory Data Flow Source Column Differ In Case,,,,,
"['typescript', 'azure', 'azure-data-factory', 'azure-synapse', 'eventtrigger']","{'account_id': 18562875, 'reputation': 1013, 'user_id': 13526512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6948aad53a2318ffeeb92c932aab2526?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'nferreira78', 'link': 'https://stackoverflow.com/users/13526512/nferreira78'}",False,67,1,0,1691681512,1689775113,76722124,CC BY-SA 4.0,https://stackoverflow.com/questions/76722124/azure-data-factory-storage-event-trigger-not-starting-the-pipeline,Azure Data Factory Storage Event Trigger not starting the pipeline,,,,,
"['azure', 'snowflake-cloud-data-platform', 'azure-data-factory', 'azure-cosmosdb', 'azure-cosmosdb-mongoapi']","{'account_id': 9551692, 'reputation': 689, 'user_id': 7095639, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/336180516774156/picture?type=large', 'display_name': 'Bilal Shafqat', 'link': 'https://stackoverflow.com/users/7095639/bilal-shafqat'}",True,55,1,0,1689856440,1689774859,76722074,CC BY-SA 4.0,https://stackoverflow.com/questions/76722074/how-to-copy-json-array-columns-from-azure-cosmos-db-enabled-mongo-db-document-to,How to copy JSON array columns from Azure Cosmos DB enabled Mongo DB document to Snowflake column (String/Variant) using Azure Data Factory V2?,1689789442.0,76729933.0,,,
"['sql-server', 'azure-data-factory', 'connection-string', 'azure-synapse-analytics']","{'account_id': 12248437, 'reputation': 15, 'user_id': 8939492, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/emrpS.jpg?s=256&g=1', 'display_name': 'Filipe Spadetto', 'link': 'https://stackoverflow.com/users/8939492/filipe-spadetto'}",False,74,0,0,1689721861,1689721861,76717014,CC BY-SA 4.0,https://stackoverflow.com/questions/76717014/how-to-add-a-port-from-a-server-into-connection-string-with-linked-services-on-a,How to add a port from a server into connection string with linked services on Azure Synapse Analytics,,,,,
"['azure', 'azure-data-factory', 'oracle-adf']","{'account_id': 12954758, 'reputation': 1, 'user_id': 9365980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39b64b0d6e646e961a8f13ec55d2ee99?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'CAzure', 'link': 'https://stackoverflow.com/users/9365980/cazure'}",False,70,1,0,1690031180,1689703988,76715547,CC BY-SA 4.0,https://stackoverflow.com/questions/76715547/on-prem-zip-folder-to-blob-and-synapse-views-though-sql-endpoints-as-source-to-d,On Prem Zip Folder to Blob and Synapse views though SQL endpoints as source to data copy activity to Azure SQL DB,1690031180.0,,,,
"['sql', 'sql-server', 'azure-data-factory']","{'account_id': 9919294, 'reputation': 413, 'user_id': 7343044, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/fcdcfebc2d34ef5863da90e447d7e321?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/7343044/andy'}",True,49,1,-1,1689714153,1689700890,76715225,CC BY-SA 4.0,https://stackoverflow.com/questions/76715225/lookup-comma-separated-values-in-a-column-of-a-table-in-sql-or-adf,Lookup comma separated values in a column of a table in SQL or ADF,1689714153.0,76715282.0,,,
"['azure', 'azure-data-factory', 'multiple-conditions', 'derived-column']","{'account_id': 24201893, 'reputation': 3, 'user_id': 18159609, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BHnLo.jpg?s=256&g=1', 'display_name': 'fabio.sitzia', 'link': 'https://stackoverflow.com/users/18159609/fabio-sitzia'}",True,79,1,0,1689746500,1689687937,76713442,CC BY-SA 4.0,https://stackoverflow.com/questions/76713442/adf-derived-column-with-multiple-true-conditions-returning-string-array,ADF: Derived column with multiple (true) conditions returning string array,1689746500.0,76718355.0,,,
"['azure', 'office365', 'azure-data-factory']","{'account_id': 28433807, 'reputation': 151, 'user_id': 21754154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a82727c710d61cee29167d2fb416d2c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/21754154/robert'}",True,33,1,0,1689857255,1689664391,76710306,CC BY-SA 4.0,https://stackoverflow.com/questions/76710306/cant-export-office-365-share-point-datasets-through-azure-data-factory,Can&#39;t export Office 365 share point datasets through azure data factory,,76730066.0,,,
"['amazon-web-services', 'amazon-redshift', 'azure-data-factory']","{'account_id': 17869207, 'reputation': 53, 'user_id': 17017499, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDd7eEd8qthoPPxwxJtwS367EaC9u9VlhIs42Lu6w=k-s256', 'display_name': 'krishna Katragadda', 'link': 'https://stackoverflow.com/users/17017499/krishna-katragadda'}",True,34,1,0,1689920113,1689636457,76708675,CC BY-SA 4.0,https://stackoverflow.com/questions/76708675/aws-redshift-leader-node-only-function-with-table-reference-ambiguity,AWS Redshift Leader Node-Only Function with table reference ambiguity,,76735532.0,,,
"['json', 'azure', 'azure-data-factory', 'azure-synapse']","{'account_id': 24347093, 'reputation': 17, 'user_id': 18283481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1df3d6677f73741c0623b48a3cc8c1ff?s=256&d=identicon&r=PG', 'display_name': 'Jwest', 'link': 'https://stackoverflow.com/users/18283481/jwest'}",True,100,2,0,1689775890,1689628014,76708083,CC BY-SA 4.0,https://stackoverflow.com/questions/76708083/working-with-nested-json-objects-in-azure-data-factory,Working with nested JSON objects in Azure Data Factory,,76709783.0,,,
"['azure-blob-storage', 'azure-data-factory']","{'account_id': 28684072, 'reputation': 3, 'user_id': 21964664, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTte2_vXfjLGnPJY71pEREhYy3R7B36krXsyvwOnd=k-s256', 'display_name': 'Anubhav Swaroop', 'link': 'https://stackoverflow.com/users/21964664/anubhav-swaroop'}",True,50,2,0,1689656233,1689621761,76707529,CC BY-SA 4.0,https://stackoverflow.com/questions/76707529/why-my-file-is-generated-in-adls-like-this-part-00000-6feffff6-eef6-41ec-9d-ev,why my file is generated in ADLS like this &#39;part-00000-6feffff6-eef6-41ec-9d&#39; even i mention the filename on adf,,76707757.0,,,
"['azure', 'pyspark', 'azure-data-factory', 'azure-file-share']","{'account_id': 15055555, 'reputation': 45, 'user_id': 17228008, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2569189676640664/picture?type=large', 'display_name': 'Adika Stadevant', 'link': 'https://stackoverflow.com/users/17228008/adika-stadevant'}",True,78,1,0,1689684092,1689617588,76707097,CC BY-SA 4.0,https://stackoverflow.com/questions/76707097/use-pyspark-to-read-data-from-azure-fileshare,Use pyspark to read data from azure fileshare,1689618053.0,,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",False,53,1,0,1689663472,1689615366,76706872,CC BY-SA 4.0,https://stackoverflow.com/questions/76706872/copy-activity-giving-error-when-i-change-to-actual-sql-datatype-in-source-datase,Copy activity giving error when I change to actual sql datatype in Source dataset,1689626247.0,,,,
"['azure-pipelines', 'azure-data-factory', 'azure-batch']","{'account_id': 11191168, 'reputation': 336, 'user_id': 8211523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ce8a564a580374038c3b55896130c54?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vivek', 'link': 'https://stackoverflow.com/users/8211523/vivek'}",True,64,1,2,1689666818,1689578846,76702301,CC BY-SA 4.0,https://stackoverflow.com/questions/76702301/creating-an-azure-batch-service-pool-using-an-adf-pipeline,Creating an Azure Batch Service Pool using an ADF pipeline,,76710590.0,,,
"['azure-data-factory', 'linked-service']","{'account_id': 29031893, 'reputation': 11, 'user_id': 22238590, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtej-covHFrLxZBAa-3ZNwS3kzndtjy2mvJRO99LiS7A=k-s256', 'display_name': 'Hema', 'link': 'https://stackoverflow.com/users/22238590/hema'}",False,100,1,0,1689593337,1689577197,76702125,CC BY-SA 4.0,https://stackoverflow.com/questions/76702125/unable-to-connect-on-prem-sql-server-to-adf-linked-service,Unable to connect On-Prem SQL Server to ADF Linked Service,,,,,
"['azure-data-factory', 'azure-mapping-data-flow', 'azure-synapse-pipeline']","{'account_id': 28752393, 'reputation': 5, 'user_id': 22020175, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTteqVqA66i9_tGWj_Y0pLP_dXhFd4FbQaQgIqtKm=k-s256', 'display_name': 'datainstints', 'link': 'https://stackoverflow.com/users/22020175/datainstints'}",True,94,2,0,1692015629,1689559166,76701109,CC BY-SA 4.0,https://stackoverflow.com/questions/76701109/add-isnull-join-condition-to-azure-data-factory-data-flow,Add Isnull join condition to Azure data factory data flow,1689590383.0,76898880.0,,,
"['runtime-error', 'azure-data-factory', 'databricks', 'pipeline', 'azure-databricks']","{'account_id': 29028785, 'reputation': 1, 'user_id': 22236281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/100e35cadcc80987b2d33ac57b45adb0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'data_engineering10', 'link': 'https://stackoverflow.com/users/22236281/data-engineering10'}",False,136,1,0,1690125502,1689524717,76699301,CC BY-SA 4.0,https://stackoverflow.com/questions/76699301/databricks-execution-failed-with-error-state-internalerror-error-message-fail,"Databricks execution failed with error state: InternalError, error message: failed to update run GlobalRunId(xx155,RunId(yy))",,,,,
"['azure', 'azure-data-factory']","{'account_id': 15790237, 'reputation': 1, 'user_id': 22231255, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2147600398650687/picture?type=large', 'display_name': 'Rohit Sachdeva', 'link': 'https://stackoverflow.com/users/22231255/rohit-sachdeva'}",False,52,1,0,1689574570,1689413905,76693133,CC BY-SA 4.0,https://stackoverflow.com/questions/76693133/azure-data-factory-issue-bool-expression,Azure Data factory issue Bool expression,1689574570.0,,,,
"['python', 'azure', 'azure-data-factory', 'databricks']","{'account_id': 28853015, 'reputation': 5, 'user_id': 22098511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e153eb15709c82eb4ec3fd2fbb74e69?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Hanna', 'link': 'https://stackoverflow.com/users/22098511/hanna'}",True,72,1,0,1689567102,1689346555,76688870,CC BY-SA 4.0,https://stackoverflow.com/questions/76688870/how-can-i-save-into-variable-status-of-the-databricks-job-based-on-run-id,How can i save into variable STATUS of the databricks job based on run_id,1689349756.0,76701444.0,,,
"['azure-sql-database', 'azure-data-factory']","{'account_id': 28684072, 'reputation': 3, 'user_id': 21964664, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTte2_vXfjLGnPJY71pEREhYy3R7B36krXsyvwOnd=k-s256', 'display_name': 'Anubhav Swaroop', 'link': 'https://stackoverflow.com/users/21964664/anubhav-swaroop'}",False,72,1,-1,1689344301,1689341184,76688122,CC BY-SA 4.0,https://stackoverflow.com/questions/76688122/insert-bulk-failed-due-to-a-schema-change-of-the-target-table-in-adf,Insert bulk failed due to a schema change of the target table in adf,,,,,
