tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['azure', 'azure-data-factory', 'azure-data-lake', 'dataverse']","{'account_id': 4902173, 'reputation': 13, 'user_id': 3950028, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/782e95f66fa450da1344f4b90cae26cd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashidhar Sunagar', 'link': 'https://stackoverflow.com/users/3950028/shashidhar-sunagar'}",True,1604,1,1,1625632119,1625575884,68270914,CC BY-SA 4.0,https://stackoverflow.com/questions/68270914/not-able-to-see-column-headers-in-datasets-of-azure-data-factory,Not able to see column headers in Datasets of Azure Data factory,68271112.0,1625632119.0,,,
"['azure', 'salesforce', 'azure-data-lake']","{'account_id': 22131119, 'reputation': 1, 'user_id': 16382643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgMuYmlZugkNnDQANBZKT89p5mr6AU0Zt7faLcC8A=k-s256', 'display_name': 'arushi joshi', 'link': 'https://stackoverflow.com/users/16382643/arushi-joshi'}",False,507,1,-1,1627571236,1625481023,68254577,CC BY-SA 4.0,https://stackoverflow.com/questions/68254577/pull-salesforce-data-into-azure,Pull Salesforce data into Azure,,,,,
"['azure-data-lake', 'azure-synapse']","{'account_id': 3438978, 'reputation': 3357, 'user_id': 2881345, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/d1ee06bd0a41fe79bb4c218a1714a772?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'bjnr', 'link': 'https://stackoverflow.com/users/2881345/bjnr'}",True,97,1,-1,1628068026,1625391480,68243382,CC BY-SA 4.0,https://stackoverflow.com/questions/68243382/intermediate-storage-of-the-relational-data-into-azure-data-lake,Intermediate storage of the relational data into Azure Data Lake,,1628068026.0,,,
"['azure-data-factory', 'azure-data-lake']","{'account_id': 3438978, 'reputation': 3357, 'user_id': 2881345, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/d1ee06bd0a41fe79bb4c218a1714a772?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'bjnr', 'link': 'https://stackoverflow.com/users/2881345/bjnr'}",True,596,1,0,1625424618,1625391119,68243347,CC BY-SA 4.0,https://stackoverflow.com/questions/68243347/getting-data-from-rest-api-and-storing-it-in-azure-data-lake,Getting data from REST API and storing it in Azure Data Lake,68247875.0,,,,
"['azure', 'azure-devops', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 8971565, 'reputation': 38, 'user_id': 11093956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4d4b75a3c961ee154a548e58cbff189?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Anto Thomas', 'link': 'https://stackoverflow.com/users/11093956/anto-thomas'}",True,1006,1,1,1625461352,1625296696,68234041,CC BY-SA 4.0,https://stackoverflow.com/questions/68234041/azure-devops-ci-cd-pipelines-for-adls-gen2-resource,Azure DevOps CI/CD pipelines for ADLS Gen2 resource,68250911.0,1625297045.0,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 1108903, 'reputation': 383, 'user_id': 1099722, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b664384c8e42eeaabc1e7e406f1969e8?s=256&d=identicon&r=PG', 'display_name': 'shinjidev', 'link': 'https://stackoverflow.com/users/1099722/shinjidev'}",True,814,1,1,1625656544,1625202074,68219824,CC BY-SA 4.0,https://stackoverflow.com/questions/68219824/azure-data-lake-how-to-compress-and-download-a-folder,Azure Data Lake: How to compress and download a folder,68284967.0,,,,
"['java', 'sftp', 'databricks', 'azure-data-lake', 'sshj']","{'account_id': 18244364, 'reputation': 460, 'user_id': 13280838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57e36a7bec01da5b16303be2a77e0e0f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'rainingdistros', 'link': 'https://stackoverflow.com/users/13280838/rainingdistros'}",False,366,1,1,1625631251,1624973234,68179645,CC BY-SA 4.0,https://stackoverflow.com/questions/68179645/transfer-file-from-sftp-to-adls,Transfer file from SFTP to ADLS,,1625631251.0,,,
"['azure', 'azure-data-factory', 'azure-resource-manager', 'azure-data-lake', 'infrastructure-as-code']","{'account_id': 4886799, 'reputation': 1015, 'user_id': 3939022, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://graph.facebook.com/648802480/picture?type=large', 'display_name': 'Sormita Chakraborty', 'link': 'https://stackoverflow.com/users/3939022/sormita-chakraborty'}",True,3432,5,8,1663768989,1624583503,68124288,CC BY-SA 4.0,https://stackoverflow.com/questions/68124288/arm-template-auto-approval-of-managed-private-endpoint,ARM Template - auto approval of managed private endpoint,,1624614739.0,,,
"['json', 'azure-data-factory', 'azure-data-lake', 'rest']","{'account_id': 21910281, 'reputation': 1, 'user_id': 16194825, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiD9JhOD5NmNamDnaVakKtyGENgXh-bVHFIhzRi=k-s256', 'display_name': 'Rajesh RJ', 'link': 'https://stackoverflow.com/users/16194825/rajesh-rj'}",False,238,1,0,1624843662,1624425284,68093850,CC BY-SA 4.0,https://stackoverflow.com/questions/68093850/extracting-data-from-rest-api-json-in-adf-to-azure-data-lake,Extracting data from REST API (JSON) in ADF to Azure Data Lake,,1624439309.0,,,
"['azure', 'azure-cosmosdb', 'azure-data-lake']","{'account_id': 9342322, 'reputation': 49, 'user_id': 6934666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfc8ed700461e0b4aa6819c9bd2570a1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Girish', 'link': 'https://stackoverflow.com/users/6934666/girish'}",True,961,1,0,1624380963,1624377953,68087074,CC BY-SA 4.0,https://stackoverflow.com/questions/68087074/move-data-from-cosmos-db-to-azure-data-lake-storage,Move data from Cosmos DB to Azure data lake storage,68087224.0,1624380963.0,,,
"['python', 'pandas', 'databricks', 'azure-databricks', 'azure-data-lake']","{'account_id': 17924145, 'reputation': 195, 'user_id': 13023189, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gfs0oYK_PbU/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCplIbiyy1tWF4Q39s1YFeCoUoKrA/photo.jpg?sz=256', 'display_name': 'inspiredd', 'link': 'https://stackoverflow.com/users/13023189/inspiredd'}",True,6114,1,1,1624451426,1624360408,68082506,CC BY-SA 4.0,https://stackoverflow.com/questions/68082506/databrics-save-pandas-dataframe-as-csv-azure-data-lake,Databrics save pandas dataframe as CSV Azure Data Lake,68099854.0,,,,
"['excel', 'pandas', 'databricks', 'readfile', 'azure-data-lake']","{'account_id': 21989213, 'reputation': 1, 'user_id': 16262967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/980bcb91a70e8b41c00a37fcfafcd29d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jqh888', 'link': 'https://stackoverflow.com/users/16262967/jqh888'}",False,1188,1,0,1624256692,1624040354,68039838,CC BY-SA 4.0,https://stackoverflow.com/questions/68039838/read-excel-files-and-append-to-make-one-data-frame-in-databricks-from-azure-data,Read excel files and append to make one data frame in Databricks from azure data lake without specific file names,,1624043512.0,,,
"['python', 'sql', 'django', 'azure', 'azure-data-lake']","{'account_id': 18495963, 'reputation': 567, 'user_id': 13474390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhbJt2sSaBnJg6Amvj4-bQmY462fnpUYJinlxcH=k-s256', 'display_name': 'Sid Kaushik', 'link': 'https://stackoverflow.com/users/13474390/sid-kaushik'}",False,209,0,2,1624291117,1623999800,68030729,CC BY-SA 4.0,https://stackoverflow.com/questions/68030729/azure-datalake-query-expression-error-processing-query,Azure DataLake Query Expression | Error Processing Query,,1624288573.0,,,
"['azure', 'azure-data-lake', 'azure-purview']","{'account_id': 1898322, 'reputation': 12825, 'user_id': 2061133, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/pgg8z.png?s=256&g=1', 'display_name': 'Murray Foxcroft', 'link': 'https://stackoverflow.com/users/2061133/murray-foxcroft'}",True,826,1,1,1624563283,1623830185,67998584,CC BY-SA 4.0,https://stackoverflow.com/questions/67998584/azure-purview-scan-file-types,Azure Purview - Scan file types,68121816.0,,,,
"['azure', 'azure-data-lake', 'azure-purview']","{'account_id': 1898322, 'reputation': 12825, 'user_id': 2061133, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/pgg8z.png?s=256&g=1', 'display_name': 'Murray Foxcroft', 'link': 'https://stackoverflow.com/users/2061133/murray-foxcroft'}",False,691,1,1,1623838403,1623829552,67998456,CC BY-SA 4.0,https://stackoverflow.com/questions/67998456/azure-purview-deleted-folders-in-adls2,Azure Purview - Deleted folders in ADLS2,,,,,
"['azure', 'soap', 'wsdl', 'azure-data-factory', 'azure-data-lake']","{'account_id': 21910281, 'reputation': 1, 'user_id': 16194825, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiD9JhOD5NmNamDnaVakKtyGENgXh-bVHFIhzRi=k-s256', 'display_name': 'Rajesh RJ', 'link': 'https://stackoverflow.com/users/16194825/rajesh-rj'}",False,1692,1,0,1623396820,1623394573,67932505,CC BY-SA 4.0,https://stackoverflow.com/questions/67932505/connect-to-a-soap-api-from-azure-data-factory,Connect to a SOAP API from Azure Data Factory,,,,,
"['sql', 'databricks', 'azure-databricks', 'azure-data-lake', 'delta-lake']","{'account_id': 20187279, 'reputation': 33, 'user_id': 14806287, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-VjbfqGqy7FU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmUGwmZhNYR31DzP4AjObdeun34yw/s96-c/photo.jpg?sz=256', 'display_name': 'Vipul Bajaj', 'link': 'https://stackoverflow.com/users/14806287/vipul-bajaj'}",False,743,1,1,1623223223,1623213414,67897680,CC BY-SA 4.0,https://stackoverflow.com/questions/67897680/parameterized-execution-of-sql-scripts-in-delta-lake,Parameterized execution of SQL scripts in Delta Lake,,,,,
"['python', 'pyspark', 'databricks', 'azure-databricks', 'azure-data-lake']","{'user_type': 'does_not_exist', 'display_name': 'user12852650'}",True,954,2,1,1622867707,1622807755,67836813,CC BY-SA 4.0,https://stackoverflow.com/questions/67836813/pyspark-to-iterate-through-year-month-and-date-folders-and-subfolders-to-get-th,"Pyspark to iterate through year, month and date folders and subfolders to get the latest file",,,,,
"['azure', 'migration', 'azure-data-lake', 'azcopy']","{'account_id': 17642518, 'reputation': 165, 'user_id': 12804516, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-3kQxw1N7vcM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rceenzYvoOeDwETzhbI4qoWEIkgfQ/photo.jpg?sz=256', 'display_name': 'Samyak Jain', 'link': 'https://stackoverflow.com/users/12804516/samyak-jain'}",False,1514,1,0,1625141252,1622720377,67820788,CC BY-SA 4.0,https://stackoverflow.com/questions/67820788/migrate-data-from-azure-data-lake-in-one-subscription-to-another,Migrate data from Azure data lake in one subscription to another,,1625141252.0,,,
"['azure', 'azure-blob-storage', 'snowflake-cloud-data-platform', 'azure-data-lake']","{'account_id': 15315231, 'reputation': 650, 'user_id': 11049287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e71878cf0afbf5ce18a6543904d4bb1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'usr_lal123', 'link': 'https://stackoverflow.com/users/11049287/usr-lal123'}",True,237,2,1,1622445980,1622445470,67769375,CC BY-SA 4.0,https://stackoverflow.com/questions/67769375/unable-to-move-file-from-adls-to-snowflake,Unable to move file from ADLS to Snowflake,67769473.0,1622445955.0,,,
"['python', 'postgresql', 'azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 15315231, 'reputation': 650, 'user_id': 11049287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e71878cf0afbf5ce18a6543904d4bb1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'usr_lal123', 'link': 'https://stackoverflow.com/users/11049287/usr-lal123'}",True,468,1,0,1622209168,1622207249,67739443,CC BY-SA 4.0,https://stackoverflow.com/questions/67739443/efficient-way-to-copy-postgres-data-to-adls-thru-python,Efficient way to copy postgres data to ADLS thru Python,,1622207871.0,,,
"['python', 'azure-data-lake']","{'account_id': 13854505, 'reputation': 1, 'user_id': 10001652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/y7TvR.jpg?s=256&g=1', 'display_name': 'Ansar Mohiuddin Mohammed', 'link': 'https://stackoverflow.com/users/10001652/ansar-mohiuddin-mohammed'}",False,346,1,0,1622048190,1621915505,67681631,CC BY-SA 4.0,https://stackoverflow.com/questions/67681631/move-file-from-azure-data-lake-gen-1-to-a-temp-directory-using-python,move file from azure data lake Gen 1 to a temp directory using python,,1622048190.0,,,
"['azure', 'sharepoint', 'azure-logic-apps', 'azure-data-lake']","{'account_id': 17924145, 'reputation': 195, 'user_id': 13023189, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gfs0oYK_PbU/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCplIbiyy1tWF4Q39s1YFeCoUoKrA/photo.jpg?sz=256', 'display_name': 'inspiredd', 'link': 'https://stackoverflow.com/users/13023189/inspiredd'}",True,418,1,0,1622103434,1621859606,67672161,CC BY-SA 4.0,https://stackoverflow.com/questions/67672161/logic-apps-from-azure-data-lake-to-share-point,Logic Apps (from Azure Data Lake to Share Point),67718319.0,,,,
"['azure', 'asp.net-core', 'azure-keyvault', 'azure-data-lake', 'azure-managed-identity']","{'account_id': 19206513, 'reputation': 585, 'user_id': 14033262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78bb3b0aeef87cc0d2387ce667f39788?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mr Perfect', 'link': 'https://stackoverflow.com/users/14033262/mr-perfect'}",True,78,1,-1,1621713568,1621691919,67650320,,https://stackoverflow.com/questions/67650320/best-practices-for-web-app-communicates-to-azure-resources,Best practices for web app communicates to azure resources?,67653623.0,1621713516.0,1621766829.0,Opinion-based,
"['azure', 'azure-functions', 'azure-logic-apps', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 17924145, 'reputation': 195, 'user_id': 13023189, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gfs0oYK_PbU/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCplIbiyy1tWF4Q39s1YFeCoUoKrA/photo.jpg?sz=256', 'display_name': 'inspiredd', 'link': 'https://stackoverflow.com/users/13023189/inspiredd'}",True,789,1,0,1621909909,1621617783,67641364,CC BY-SA 4.0,https://stackoverflow.com/questions/67641364/access-to-azure-data-lake-container-by-using-a-link,Access to Azure Data Lake Container by using a link,67666102.0,,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2', 'azure-purview']","{'account_id': 1898322, 'reputation': 12825, 'user_id': 2061133, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/pgg8z.png?s=256&g=1', 'display_name': 'Murray Foxcroft', 'link': 'https://stackoverflow.com/users/2061133/murray-foxcroft'}",True,174,1,0,1621910304,1621452637,67609737,CC BY-SA 4.0,https://stackoverflow.com/questions/67609737/azure-purview-json-properties-in-adlsgen2-store-are-getting-messed-up,Azure Purview - JSON properties in ADLSGen2 store are getting messed up,67681032.0,1621453980.0,,,
"['azure', 'apache-spark', 'databricks', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 3958698, 'reputation': 420, 'user_id': 3266412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cda538343ceae190362a6f02d9fa6f0f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'hbrgnr', 'link': 'https://stackoverflow.com/users/3266412/hbrgnr'}",True,641,1,3,1620826576,1620825513,67504461,CC BY-SA 4.0,https://stackoverflow.com/questions/67504461/delta-lake-and-adls-gen2-transactions,Delta lake and ADLS Gen2 transactions,,,,,
"['azure-data-lake', 'spotfire', 'azure-data-lake-gen2', 'spotfire-analyst', 'spotfire-webplayer']","{'account_id': 13100059, 'reputation': 1, 'user_id': 9469889, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Denize', 'link': 'https://stackoverflow.com/users/9469889/denize'}",False,152,1,0,1620890053,1620816332,67502098,CC BY-SA 4.0,https://stackoverflow.com/questions/67502098/tibco-spotfire-tibco-analyst-tdv-connectivity-to-azure-data-lake,"Tibco Spotfire, Tibco Analyst/ TDV connectivity to Azure Data Lake",,,,,
"['python-3.x', 'tableau-api', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 20756037, 'reputation': 44, 'user_id': 15242464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3172d9f8372cccef6c4f1b48d63ead50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'spartanboy', 'link': 'https://stackoverflow.com/users/15242464/spartanboy'}",False,96,1,0,1620783669,1620742660,67488611,CC BY-SA 4.0,https://stackoverflow.com/questions/67488611/how-to-connect-data-from-data-lake-gen-1-to-tableau,How to connect data from Data Lake Gen 1 to Tableau,,,,,
"['c#', 'azure', 'azure-blob-storage', 'azure-data-lake']","{'account_id': 16895472, 'reputation': 127, 'user_id': 12218113, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBjJ_bVBN4C43aYNWBvorN5zYNbgtFXvKUPl75PgA=k-s256', 'display_name': 'Raju Rh', 'link': 'https://stackoverflow.com/users/12218113/raju-rh'}",True,3292,1,4,1620696916,1620369939,67430175,CC BY-SA 4.0,https://stackoverflow.com/questions/67430175/azure-data-lake-gen2-how-do-i-move-files-from-folder-to-another-folder-using-c,Azure Data Lake Gen2 - How do I move files from folder to another folder using C#,,,,,
