tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,protected_date
"['api', 'rest', 'post', 'talend', 'esb']","{'account_id': 24164177, 'reputation': 1, 'user_id': 18127295, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzBR7inoTJruVKJvPF5h1n9TqtZdhQ8fIadRQ4d=k-s256', 'display_name': 'dhia EDDIN', 'link': 'https://stackoverflow.com/users/18127295/dhia-eddin'}",False,194,0,0,1649511185,1648770722,71700364,CC BY-SA 4.0,https://stackoverflow.com/questions/71700364/post-request-error-rest-api-talend-esb,POST Request Error (REST API - TALEND ESB),,1649511185.0,,,
['talend'],"{'account_id': 24738010, 'reputation': 1, 'user_id': 18625118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27cbd3010779ad2ef088e54e59bc9266?s=256&d=identicon&r=PG', 'display_name': 'marvel', 'link': 'https://stackoverflow.com/users/18625118/marvel'}",False,411,1,0,1648625343,1648589296,71668963,CC BY-SA 4.0,https://stackoverflow.com/questions/71668963/select-id-and-sql-query-count-query-from-table-and-write-id-and-result-of-coun,select ID and sql query (count query) from table and write ID and result of count query to target table,,,,,
"['xml', 'csv', 'xpath', 'talend']","{'account_id': 13582887, 'reputation': 131, 'user_id': 9798333, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Cheri Choc', 'link': 'https://stackoverflow.com/users/9798333/cheri-choc'}",True,213,1,-1,1648465687,1648223436,71619742,CC BY-SA 4.0,https://stackoverflow.com/questions/71619742/talend-textractxmlfield-returns-same-firstname-instead-of-moving-to-next-firstna,talend tExtractXMLField returns same firstname instead of moving to next firstname tag,,,,71646479.0,
"['talend', 'tmap']","{'account_id': 21140370, 'reputation': 7, 'user_id': 17968036, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vZXVI.jpg?s=256&g=1', 'display_name': 'Arthur Tron', 'link': 'https://stackoverflow.com/users/17968036/arthur-tron'}",False,351,1,0,1673347202,1648220963,71619177,CC BY-SA 4.0,https://stackoverflow.com/questions/71619177/talend-tmap-expression-comparison,Talend tMap expression comparison,,1673069837.0,,,
"['xml', 'loops', 'xpath', 'talend', 'rest-client']","{'account_id': 13582887, 'reputation': 131, 'user_id': 9798333, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Cheri Choc', 'link': 'https://stackoverflow.com/users/9798333/cheri-choc'}",True,291,2,0,1648049369,1648041940,71588051,CC BY-SA 4.0,https://stackoverflow.com/questions/71588051/talend-trest-extractxmlfield-path,Talend trest extractXMLField path,,1648047379.0,,71589888.0,
"['talend', 'talend-mdm']","{'account_id': 22110927, 'reputation': 1, 'user_id': 16365832, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJznfaT1Uwk0AfivYcUaFdNoUklpjFJvAmqarCCX3g=k-s256', 'display_name': 'P Pramod', 'link': 'https://stackoverflow.com/users/16365832/p-pramod'}",False,398,1,-1,1648052585,1648022606,71583649,CC BY-SA 4.0,https://stackoverflow.com/questions/71583649/how-to-access-the-table-names-from-different-component-in-tdbinput-through-sql-q,How to access the table names from different component in tDBInput through SQL query in talend,,1648052585.0,,,
"['sql-server', 'bigdata', 'etl', 'talend']","{'account_id': 9240345, 'reputation': 145, 'user_id': 6863816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dbc9c6ee1fbdc01e59c15d8a657f3d8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jigu Jigu', 'link': 'https://stackoverflow.com/users/6863816/jigu-jigu'}",True,233,1,0,1647851059,1647763906,71545109,CC BY-SA 4.0,https://stackoverflow.com/questions/71545109/create-sql-server-table-with-foreign-key-output-in-talend-open-studio-8-x,Create SQL Server table with foreign key output in Talend Open Studio 8.x,,1647778035.0,,71554628.0,
"['java', 'sql', 'pivot', 'talend']","{'account_id': 24591443, 'reputation': 1, 'user_id': 18495275, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gikp1Ae0llEecLlbs8jIGVU22VkCcL7QpLI5uwtqQ=k-s256', 'display_name': 'Aymen CHEIKH', 'link': 'https://stackoverflow.com/users/18495275/aymen-cheikh'}",False,90,0,0,1647535587,1647533649,71515662,CC BY-SA 4.0,https://stackoverflow.com/questions/71515662/talend-pivot-columns,Talend pivot columns,,1647535587.0,,,
"['java', 'rest', 'global-variables', 'key-value', 'talend']","{'account_id': 20677316, 'reputation': 53, 'user_id': 15181632, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhydBw76kISaX8L-ihgumJykBJv_2VdEnNiyK80gg=k-s256', 'display_name': 'Afif Zuhair', 'link': 'https://stackoverflow.com/users/15181632/afif-zuhair'}",True,672,1,0,1647529872,1647406933,71492000,CC BY-SA 4.0,https://stackoverflow.com/questions/71492000/talend-how-can-i-set-global-variable-into-trest-http-headers,Talend: How can I set global variable into tREST HTTP Headers?,,,,,
"['java', 'regex', 'log4j2', 'talend']","{'account_id': 2349151, 'reputation': 35, 'user_id': 2058492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a290a984d674d0e721e819d589674849?s=256&d=identicon&r=PG', 'display_name': 'ASHISH.S', 'link': 'https://stackoverflow.com/users/2058492/ashish-s'}",True,539,2,0,1647907271,1647346994,71482164,CC BY-SA 4.0,https://stackoverflow.com/questions/71482164/log4j2-cofiguration-replace-system-variable-value-in-log4j2-configuration-file,log4j2-Cofiguration : Replace system variable value in log4j2 configuration file,,1647495504.0,,,
"['java', 'rest', 'oauth-2.0', 'token', 'talend']","{'account_id': 20677316, 'reputation': 53, 'user_id': 15181632, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhydBw76kISaX8L-ihgumJykBJv_2VdEnNiyK80gg=k-s256', 'display_name': 'Afif Zuhair', 'link': 'https://stackoverflow.com/users/15181632/afif-zuhair'}",True,664,1,1,1648118086,1647338753,71480332,CC BY-SA 4.0,https://stackoverflow.com/questions/71480332/talend-how-to-store-refresh-token-required-in-trest-component,TALEND: How to store refresh token required in tRest component?,,,,,
"['java', 'etl', 'talend']","{'account_id': 24477382, 'reputation': 11, 'user_id': 18396279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0443d761e41c3c190589c542cddf4e05?s=256&d=identicon&r=PG', 'display_name': 'dev_bi', 'link': 'https://stackoverflow.com/users/18396279/dev-bi'}",False,76,0,0,1647253338,1647252009,71465877,CC BY-SA 4.0,https://stackoverflow.com/questions/71465877/from-list-to-excel-on-talend,From list to Excel on Talend,,1647253338.0,,,
['talend'],"{'account_id': 17571621, 'reputation': 15, 'user_id': 12747255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2f8a8ba45276c87dab83b32adc53e7e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'samsunglolipop', 'link': 'https://stackoverflow.com/users/12747255/samsunglolipop'}",True,1564,1,0,1647009184,1646998541,71437917,CC BY-SA 4.0,https://stackoverflow.com/questions/71437917/talend-split-a-string-to-n-rows,Talend - split a string to n rows,,,,71440089.0,
"['java', 'sql', 'talend']","{'account_id': 20806812, 'reputation': 3, 'user_id': 15395841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03d5addf34799d5a10dfed43bd377e29?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'amelie', 'link': 'https://stackoverflow.com/users/15395841/amelie'}",False,278,1,0,1647404812,1646916139,71424339,CC BY-SA 4.0,https://stackoverflow.com/questions/71424339/use-sql-like-operator-in-tjava-talend,Use Sql like operator in tJava Talend,,1646918109.0,,,
"['postgresql', 'talend']","{'account_id': 24513437, 'reputation': 3, 'user_id': 18427490, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19ff5e9fc89c6d679abfd92c77657ed5?s=256&d=identicon&r=PG', 'display_name': 'jihed_bnk', 'link': 'https://stackoverflow.com/users/18427490/jihed-bnk'}",True,56,1,0,1647336206,1646904260,71421678,CC BY-SA 4.0,https://stackoverflow.com/questions/71421678/many-to-many-association-in-talend,many to many association in talend,,1646905412.0,,71422007.0,
"['etl', 'talend']","{'account_id': 24477382, 'reputation': 11, 'user_id': 18396279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0443d761e41c3c190589c542cddf4e05?s=256&d=identicon&r=PG', 'display_name': 'dev_bi', 'link': 'https://stackoverflow.com/users/18396279/dev-bi'}",False,103,0,0,1647004467,1646839133,71411714,CC BY-SA 4.0,https://stackoverflow.com/questions/71411714/send-values-to-excel-file-talend,Send values ​to excel file [Talend],,1647004467.0,,,
"['mysql', 'api', 'mapping', 'response', 'talend']","{'account_id': 20677316, 'reputation': 53, 'user_id': 15181632, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhydBw76kISaX8L-ihgumJykBJv_2VdEnNiyK80gg=k-s256', 'display_name': 'Afif Zuhair', 'link': 'https://stackoverflow.com/users/15181632/afif-zuhair'}",True,1088,1,1,1646820016,1646818289,71407083,CC BY-SA 4.0,https://stackoverflow.com/questions/71407083/talend-how-to-extract-json-response-body-from-api-into-table-in-talend,TALEND: How to extract JSON response body from API into Table in Talend?,,,,71407480.0,
"['ms-access-2010', 'talend', 'insert-update']","{'account_id': 24489648, 'reputation': 31, 'user_id': 18406891, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw0Ec1Mcqt0_npJH8_JYqrVn8uns1wY35Amo6Dd=k-s256', 'display_name': 'HINC Alexandre', 'link': 'https://stackoverflow.com/users/18406891/hinc-alexandre'}",False,395,1,-2,1646744635,1646732850,71392925,CC BY-SA 4.0,https://stackoverflow.com/questions/71392925/tdboutput-update-super-slow-talend-open-studio,TDBOutput: Update super slow [Talend Open Studio],,,,,
"['ssl-certificate', 'talend', 'keytool', 'sslhandshakeexception', 'pkix']","{'account_id': 20677316, 'reputation': 53, 'user_id': 15181632, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhydBw76kISaX8L-ihgumJykBJv_2VdEnNiyK80gg=k-s256', 'display_name': 'Afif Zuhair', 'link': 'https://stackoverflow.com/users/15181632/afif-zuhair'}",False,2861,0,0,1646722458,1646722458,71391081,CC BY-SA 4.0,https://stackoverflow.com/questions/71391081/java-pkix-path-building-failed-sun-security-provider-certpath-suncertpathbuilde,JAVA PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException:unable to find valid certification path to requested target,,,,,
"['talend', 'tac']","{'account_id': 16292974, 'reputation': 11, 'user_id': 11766004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be1c46897c775f3f986b8079ee3aba6d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahmad', 'link': 'https://stackoverflow.com/users/11766004/ahmad'}",False,23,0,-1,1645542572,1645542572,71223683,CC BY-SA 4.0,https://stackoverflow.com/questions/71223683/talend-tac-db-querying,Talend TAC DB querying,,,,,
['talend'],"{'account_id': 24330238, 'reputation': 1, 'user_id': 18269191, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiY_b70g6AMZYd3J5FrBs2aqpa-CpraZ5FK2P8EXg=k-s256', 'display_name': 'aiswarya murali', 'link': 'https://stackoverflow.com/users/18269191/aiswarya-murali'}",False,76,1,0,1645518097,1645451781,71207539,CC BY-SA 4.0,https://stackoverflow.com/questions/71207539/is-there-an-equivalent-of-sequence-generator-in-informaticain-talend,Is there an equivalent of sequence generator (in informatica)in talend?,,,,,
"['talend', 'impala']","{'account_id': 17203423, 'reputation': 519, 'user_id': 12454540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1ba36f3978b59d8d8317e1bbc9514ef?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'swm', 'link': 'https://stackoverflow.com/users/12454540/swm'}",False,263,1,0,1645432408,1645423668,71201870,CC BY-SA 4.0,https://stackoverflow.com/questions/71201870/define-query-in-talend-context-using-tsystem-component,Define query in talend context using tSystem component,,,,,
"['java', 'talend']","{'account_id': 24324941, 'reputation': 139, 'user_id': 18264651, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzCgWeSDKHCzAafyKRcGXqAoqM0B4bPuLurriLt=k-s256', 'display_name': 'Wmm', 'link': 'https://stackoverflow.com/users/18264651/wmm'}",False,441,1,-1,1645449132,1645417081,71201199,CC BY-SA 4.0,https://stackoverflow.com/questions/71201199/talend-capture-value-from-row1-and-replace-it-in-the-entire-column,Talend : capture value from row1 and replace it in the entire column,,1645421930.0,,,
['talend'],"{'account_id': 24288241, 'reputation': 1, 'user_id': 18233684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8af9e46ebea7f852bda4a1e9ce25176?s=256&d=identicon&r=PG', 'display_name': 'ggance', 'link': 'https://stackoverflow.com/users/18233684/ggance'}",False,358,1,0,1645435095,1645114430,71161650,CC BY-SA 4.0,https://stackoverflow.com/questions/71161650/talend-trest-modify-body,Talend tREST modify body,,1645151842.0,,,
"['java', 'email', 'talend']","{'account_id': 18500569, 'reputation': 31, 'user_id': 13477996, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ovbxr1D-Up8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMzRa6D7QnW7Zu5EfkwnwnGM4UgDg/photo.jpg?sz=256', 'display_name': 'Alex Gongora', 'link': 'https://stackoverflow.com/users/13477996/alex-gongora'}",True,531,1,0,1645521406,1645056885,71150931,CC BY-SA 4.0,https://stackoverflow.com/questions/71150931/error-sending-email-in-talend-open-studio,Error sending email in Talend Open Studio,,,,,
"['parsing', 'snowflake-cloud-data-platform', 'talend']","{'account_id': 23139238, 'reputation': 1, 'user_id': 17243012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d23155c22bcf760eec8df854cf71a54c?s=256&d=identicon&r=PG', 'display_name': 'Absub', 'link': 'https://stackoverflow.com/users/17243012/absub'}",False,23,0,-1,1644987584,1644987584,71136632,CC BY-SA 4.0,https://stackoverflow.com/questions/71136632/how-to-resolve-parsing-error-in-snowflake-copy-into,How to resolve parsing error in snowflake Copy INTO?,,,,,
"['sql', 'talend']","{'account_id': 17162702, 'reputation': 61, 'user_id': 13818172, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBAzccWboyXlMS1NLZtcIlAeP7pBqjZVi2FKS5xqQ=k-s256', 'display_name': 'Lacky RyDar', 'link': 'https://stackoverflow.com/users/13818172/lacky-rydar'}",True,88,4,0,1645006552,1644958403,71133257,CC BY-SA 4.0,https://stackoverflow.com/questions/71133257/how-to-select-parameters-from-different-tables-in-one-column-sql,How to select parameters from different tables in one column sql?,,,,71133321.0,
"['csv', 'talend']","{'account_id': 22625202, 'reputation': 146, 'user_id': 16804025, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NdZcl.jpg?s=256&g=1', 'display_name': 'xtropicalsoothing', 'link': 'https://stackoverflow.com/users/16804025/xtropicalsoothing'}",True,585,1,0,1644515590,1644486870,71062971,CC BY-SA 4.0,https://stackoverflow.com/questions/71062971/in-talend-studio-in-tfileoutputdelimited-what-does-os-line-separator-as-row-sep,In Talend Studio in tFileOutputDelimited what does &#39;OS line separator as row separator&#39; do?,,,,71069985.0,
['talend'],"{'user_type': 'does_not_exist', 'display_name': 'user15131222'}",True,521,1,0,1644192562,1644093695,71001958,CC BY-SA 4.0,https://stackoverflow.com/questions/71001958/perform-patch-request-using-trestclient-component-which-contains-json-object-in,perform patch request using trestclient component which contains json object in request,,,,,
"['salesforce', 'talend']","{'account_id': 2066429, 'reputation': 125, 'user_id': 2792205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9494edc6ecd9169791b5737f75054bf6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Emmanuel BRUNO', 'link': 'https://stackoverflow.com/users/2792205/emmanuel-bruno'}",False,152,0,0,1645826117,1643981279,70987165,CC BY-SA 4.0,https://stackoverflow.com/questions/70987165/cant-reopen-jobs-saved-with-a-tsalesforceconnection-component,Can&#39;t reopen jobs saved with a TSalesforceConnection component,,,,,
"['excel', 'talend']","{'account_id': 20806812, 'reputation': 3, 'user_id': 15395841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03d5addf34799d5a10dfed43bd377e29?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'amelie', 'link': 'https://stackoverflow.com/users/15395841/amelie'}",True,550,2,0,1644912931,1643978472,70986553,CC BY-SA 4.0,https://stackoverflow.com/questions/70986553/how-to-combine-multiple-excel-into-one-with-talend,How to Combine Multiple Excel into one with Talend,,1644912931.0,,,
"['ssl', 'jetty', 'talend', 'apache-karaf']","{'account_id': 24110624, 'reputation': 131, 'user_id': 18081268, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwO0LU-AeEUOHJmK8rZRmk0WQxZ9sCzzWhT3G_e=k-s256', 'display_name': 'Katja', 'link': 'https://stackoverflow.com/users/18081268/katja'}",False,481,0,2,1644243396,1643963060,70983349,CC BY-SA 4.0,https://stackoverflow.com/questions/70983349/how-to-configure-crlcertificate-revocation-list-in-apache-karaf,How to Configure CRL(Certificate Revocation List) in Apache Karaf,,1644243396.0,,,
"['project', 'talend', 'workspace']","{'account_id': 24150371, 'reputation': 1, 'user_id': 18115322, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Git1l7qXYvhFN2PaCuK7H16vHhqYpVLbpqyA732OQ=k-s256', 'display_name': 'TAS', 'link': 'https://stackoverflow.com/users/18115322/tas'}",False,371,1,-2,1644670101,1643940924,70980695,CC BY-SA 4.0,https://stackoverflow.com/questions/70980695/how-do-i-copy-folders-in-workspace-to-another-workspace-different-instance-of-ta,How do I copy folders in Workspace to another workspace/different instance of talend?,,,,,
