tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,community_owned_date
"['sql-server', 'ssms', 'ssas', 'data-warehouse', 'cube']","{'account_id': 7296143, 'reputation': 2953, 'user_id': 5560898, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cab78d5d634c161ec51e485602e5afe6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Chicken Sandwich No Pickles', 'link': 'https://stackoverflow.com/users/5560898/chicken-sandwich-no-pickles'}",True,1694,1,7,1564969483,1562389703,56911386,CC BY-SA 4.0,https://stackoverflow.com/questions/56911386/ssas-internal-error-an-unexpected-error-occurred-file-pfcre-cpp-function-pfc,SSAS Internal error: An Unexpected error occurred (file &#39;pfcre.cpp&#39; function PFCREngine::SelectCartridge),1563593430.0,57351374.0,,,,,
"['hive', 'data-warehouse']","{'account_id': 4985676, 'reputation': 969, 'user_id': 4009376, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vTVz5.jpg?s=256&g=1', 'display_name': 'saul', 'link': 'https://stackoverflow.com/users/4009376/saul'}",True,211,1,0,1562596376,1562385346,56911109,CC BY-SA 4.0,https://stackoverflow.com/questions/56911109/best-data-type-for-hhmm-in-a-hive-table,best data type for hh:mm in a Hive Table,1562429165.0,56937191.0,,,,,
"['data-warehouse', 'dimensional-modeling']","{'account_id': 4985676, 'reputation': 969, 'user_id': 4009376, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vTVz5.jpg?s=256&g=1', 'display_name': 'saul', 'link': 'https://stackoverflow.com/users/4009376/saul'}",True,146,2,0,1564000583,1562359708,56909084,CC BY-SA 4.0,https://stackoverflow.com/questions/56909084/data-warehouse-dimension-for-schedules-dimensional-modeling,Data Warehouse dimension for schedules (Dimensional Modeling),1564000583.0,,,,,,
"['sql', 'postgresql', 'data-warehouse', 'postgresql-9.3']","{'account_id': 112175, 'reputation': 8483, 'user_id': 296003, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d438ad443877e0973fc2fee25b3ec513?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/296003/nick'}",True,506,4,11,1563017161,1562168897,56873854,CC BY-SA 4.0,https://stackoverflow.com/questions/56873854/extrapolate-daily-historical-values-from-a-table-that-only-records-when-a-value,Extrapolate daily historical values from a table that only records when a value changes (Postgresql 9.3),1563017161.0,56912419.0,,,,,
"['bigdata', 'amazon-redshift', 'data-warehouse']","{'account_id': 213235, 'reputation': 1035, 'user_id': 466521, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/e4df17dcfcd4ddba26238037a33ec950?s=256&d=identicon&r=PG', 'display_name': 'Yogi', 'link': 'https://stackoverflow.com/users/466521/yogi'}",True,123,1,1,1562002941,1561998846,56839236,CC BY-SA 4.0,https://stackoverflow.com/questions/56839236/grouping-query-in-redshift-takes-huge-amount-of-time,Grouping query in Redshift takes huge amount of time,,56840125.0,,,,,
"['postgresql', 'database-design', 'data-warehouse', 'class-table-inheritance', 'multi-table-inheritance']","{'account_id': 4350145, 'reputation': 1311, 'user_id': 3550786, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/99bc21c7ecc3b555a5b33a96b8eb6700?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'GRoutar', 'link': 'https://stackoverflow.com/users/3550786/groutar'}",True,482,2,3,1561999630,1561994993,56838380,CC BY-SA 4.0,https://stackoverflow.com/questions/56838380/best-approach-to-implement-inheritance-in-a-data-warehouse-based-on-a-postgres-d,Best approach to implement inheritance in a data warehouse based on a postgres database,,,,,,,
"['sql-update', 'data-warehouse', 'fact']","{'account_id': 2396894, 'reputation': 16567, 'user_id': 2095534, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Zi2dM.jpg?s=256&g=1', 'display_name': 'Kamil Gosciminski', 'link': 'https://stackoverflow.com/users/2095534/kamil-gosciminski'}",True,3982,2,1,1693895227,1561644473,56792905,CC BY-SA 4.0,https://stackoverflow.com/questions/56792905/update-in-data-warehouse-fact-table,Update in data warehouse fact table,1561728449.0,,,,,,
"['mysql', 'sql-server', 'data-warehouse']","{'account_id': 4985676, 'reputation': 969, 'user_id': 4009376, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vTVz5.jpg?s=256&g=1', 'display_name': 'saul', 'link': 'https://stackoverflow.com/users/4009376/saul'}",True,264,1,3,1561513318,1561495551,56761769,CC BY-SA 4.0,https://stackoverflow.com/questions/56761769/efficient-query-to-get-step-duration-from-an-event-logs-table-in-sql-into-an-acc,Efficient query to get step duration from an event logs table in sql into an accumulating snapshot fact,1561497963.0,56764051.0,,,,,
"['visual-studio', 'ssis', 'etl', 'data-warehouse']","{'account_id': 13655811, 'reputation': 169, 'user_id': 9852343, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Dc-_YevWg1g/AAAAAAAAAAI/AAAAAAAAAEI/DbBiDBoHDMo/photo.jpg?sz=256', 'display_name': 'MrCaptain Alex', 'link': 'https://stackoverflow.com/users/9852343/mrcaptain-alex'}",False,405,0,1,1561491772,1561470343,56755550,CC BY-SA 4.0,https://stackoverflow.com/questions/56755550/how-to-solve-0x80004005-error-in-visual-studio-while-creating-a-dimension-table,How to solve 0x80004005 error in Visual Studio while creating a Dimension Table,1561491772.0,,,,,,
"['sql', 'snowflake-cloud-data-platform', 'data-warehouse', 'snowflake-schema', 'sql-data-warehouse']","{'account_id': 10234549, 'reputation': 11, 'user_id': 7554020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b413e9a5719d46a546a6874c36e3089?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Klara', 'link': 'https://stackoverflow.com/users/7554020/klara'}",False,106,1,1,1634585509,1561407212,56743385,CC BY-SA 4.0,https://stackoverflow.com/questions/56743385/populating-fact-table-with-different-sequence-time,Populating fact table with different sequence time,1634585509.0,,,,,,
"['sql-server', 'data-warehouse', 'star-schema', 'temporal-tables']","{'account_id': 13177148, 'reputation': 8489, 'user_id': 9517769, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3iU7v.jpg?s=256&g=1', 'display_name': 'Amira Bedhiafi', 'link': 'https://stackoverflow.com/users/9517769/amira-bedhiafi'}",False,1132,1,1,1586790339,1561366336,56733001,CC BY-SA 4.0,https://stackoverflow.com/questions/56733001/implementing-temporal-tables-for-dimensions-for-tracking-changes,Implementing temporal tables for dimensions for tracking changes,1586790339.0,,,,,,
"['postgresql', 'etl', 'data-warehouse']","{'account_id': 2306259, 'reputation': 1581, 'user_id': 2025495, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e49775160b541da7030037571cb2bc84?s=256&d=identicon&r=PG', 'display_name': 'AdamAL', 'link': 'https://stackoverflow.com/users/2025495/adamal'}",True,112,1,0,1560949726,1560882688,56655068,CC BY-SA 4.0,https://stackoverflow.com/questions/56655068/how-to-change-schema-for-recursive-function,How to change schema for recursive function,,,,,,,
"['ssas', 'data-warehouse', 'dimensions', 'ssas-tabular', 'fact-table']","{'account_id': 10393318, 'reputation': 21, 'user_id': 7663793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcca5b451cd3e6731e385a4882fb3a12?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AlexRov', 'link': 'https://stackoverflow.com/users/7663793/alexrov'}",False,411,1,0,1560832862,1560402236,56573643,CC BY-SA 4.0,https://stackoverflow.com/questions/56573643/fact-table-from-the-dimension-table-with-1-to-1-relationship,Fact table from the dimension table with 1 to 1 relationship,,,,,,,
"['data-warehouse', 'star-schema', 'snowflake-schema']","{'account_id': 15771839, 'reputation': 1, 'user_id': 11380665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/533d7b0ebf71c193543452d4d7a02978?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'brymann', 'link': 'https://stackoverflow.com/users/11380665/brymann'}",True,2053,1,0,1560349602,1560332431,56559070,CC BY-SA 4.0,https://stackoverflow.com/questions/56559070/hr-data-mart-design-advice,HR Data Mart Design Advice,,,,,,,
"['sql', 'data-warehouse', 'olap', 'accounting']","{'account_id': 945660, 'reputation': 83, 'user_id': 972965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1464030d8450ab0bac6811f097488df3?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/972965/brian'}",True,430,1,0,1560272839,1560242222,56539640,CC BY-SA 4.0,https://stackoverflow.com/questions/56539640/accounting-data-warehouse-design-question,Accounting Data Warehouse Design Question,1560242406.0,56548646.0,,,,,
"['data-warehouse', 'data-vault']","{'account_id': 10293083, 'reputation': 51, 'user_id': 7594240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c24b770e4feb903c169d64af0e7cbb30?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ragi', 'link': 'https://stackoverflow.com/users/7594240/ragi'}",True,1616,1,4,1571136695,1559673833,56449613,CC BY-SA 4.0,https://stackoverflow.com/questions/56449613/is-sales-transaction-modeled-as-hub-or-a-link-in-data-vault-2-0,Is Sales Transaction modeled as Hub or a Link in Data Vault 2.0,1559674566.0,,,,,,
"['data-warehouse', 'star-schema', 'fact-table']","{'account_id': 4832252, 'reputation': 743, 'user_id': 3900152, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/9wfNh.jpg?s=256&g=1', 'display_name': 'Phạm Văn Th&#244;ng', 'link': 'https://stackoverflow.com/users/3900152/ph%e1%ba%a1m-v%c4%83n-th%c3%b4ng'}",False,1266,1,1,1561223025,1559642076,56441541,CC BY-SA 4.0,https://stackoverflow.com/questions/56441541/time-span-accumulating-fact-tables-design,Time span accumulating fact tables design,,,,,,,
"['sql-server', 'sql-server-2008', 'data-warehouse', 'fact-table']","{'account_id': 4932274, 'reputation': 230, 'user_id': 3971643, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/5d19d89e4d0ef55636354e3eee156896?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'biggboss2019', 'link': 'https://stackoverflow.com/users/3971643/biggboss2019'}",True,319,1,1,1559487589,1559481259,56415400,CC BY-SA 4.0,https://stackoverflow.com/questions/56415400/how-to-merge-facts-from-two-different-database-into-fact-table-in-datawarehouse,How to merge facts from two different database into Fact table in Datawarehouse?,,56416195.0,,,,,
"['sql', 'database', 'view', 'google-cloud-firestore', 'data-warehouse']","{'account_id': 1570391, 'reputation': 2772, 'user_id': 1458201, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/dd259f7fca38ebe8b643b79fb37f63ab?s=256&d=identicon&r=PG', 'display_name': 'Esben von Buchwald', 'link': 'https://stackoverflow.com/users/1458201/esben-von-buchwald'}",True,82,1,0,1559547239,1558991696,56332523,CC BY-SA 4.0,https://stackoverflow.com/questions/56332523/service-that-does-advanced-queries-on-a-data-set-and-automatically-returns-rele,"Service that does advanced queries on a data set, and automatically returns relevant updated results every time new data is added to the set?",,56339455.0,,,,,
"['mysql', 'database', 'etl', 'data-warehouse']","{'account_id': 2449995, 'reputation': 1, 'user_id': 2136522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb3b941aa732f6c850391f811df11fca?s=256&d=identicon&r=PG', 'display_name': 'user2136522', 'link': 'https://stackoverflow.com/users/2136522/user2136522'}",False,24,1,0,1558952271,1558951231,56323788,CC BY-SA 4.0,https://stackoverflow.com/questions/56323788/process-data-for-new-clients-into-data-warehosue,process data for new clients into data warehosue,,,,,,,
"['sql', 'sql-server', 'ssis', 'etl', 'data-warehouse']","{'account_id': 10583746, 'reputation': 41, 'user_id': 7796745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/552d4f89327617842584d38e4e992948?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'MightyTurtle', 'link': 'https://stackoverflow.com/users/7796745/mightyturtle'}",True,1962,1,3,1559026951,1558885347,56314991,CC BY-SA 4.0,https://stackoverflow.com/questions/56314991/how-to-fix-an-ole-db-error-in-sql-server-data-tools,How to fix an OLE DB error in SQL Server Data Tools,1559026951.0,56318421.0,,,,,
"['date', 'amazon-redshift', 'data-warehouse']","{'account_id': 14322484, 'reputation': 207, 'user_id': 10345434, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c76fcf26bf193d7fcbf061253fd5ab2b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bob McCormick', 'link': 'https://stackoverflow.com/users/10345434/bob-mccormick'}",True,188,2,1,1558729757,1558714263,56296202,CC BY-SA 4.0,https://stackoverflow.com/questions/56296202/which-data-type-for-date-type-attributes-in-a-dimensional-table-including-start,"Which data type for date-type attributes in a dimensional table, including start &amp; end dates?",,,,,,,
"['database', 'database-performance', 'data-warehouse', 'tpc']","{'account_id': 11989061, 'reputation': 11, 'user_id': 8772775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81d5c62d305a25b6f0161405df413189?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pas', 'link': 'https://stackoverflow.com/users/8772775/pas'}",True,2386,1,1,1583548391,1558713889,56296113,CC BY-SA 4.0,https://stackoverflow.com/questions/56296113/tpc-ds-queries-generator,TPC-DS queries generator,1583548391.0,,,,,,
"['ssas', 'data-warehouse', 'dimensional-modeling', 'fact']","{'account_id': 13177148, 'reputation': 8489, 'user_id': 9517769, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3iU7v.jpg?s=256&g=1', 'display_name': 'Amira Bedhiafi', 'link': 'https://stackoverflow.com/users/9517769/amira-bedhiafi'}",True,208,1,0,1559234014,1558690604,56289810,CC BY-SA 4.0,https://stackoverflow.com/questions/56289810/how-to-create-a-data-history-in-a-dimension-without-using-slowly-changing-dimens,How to create a data history in a dimension without using slowly changing dimension?,1558691595.0,56296189.0,,,,,
"['python', 'azure', 'data-warehouse']","{'account_id': 15979712, 'reputation': 105, 'user_id': 11531657, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4j9PXFTiaK8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdjNNYHXaWKdO1oO-FurGT4cWRP5g/mo/photo.jpg?sz=256', 'display_name': 'Kalum Umesh', 'link': 'https://stackoverflow.com/users/11531657/kalum-umesh'}",True,298,1,0,1577537674,1558416599,56231622,CC BY-SA 4.0,https://stackoverflow.com/questions/56231622/create-sql-datawarehouse-using-python,Create SQL DataWarehouse using python,1558427382.0,59511074.0,,,,,
"['apache-spark', 'apache-kafka', 'data-warehouse', 'databricks', 'delta-lake']","{'account_id': 8492098, 'reputation': 313, 'user_id': 6368061, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209061393469156/picture?type=large', 'display_name': 'Eric Gabriel Bellet Locker', 'link': 'https://stackoverflow.com/users/6368061/eric-gabriel-bellet-locker'}",True,9832,2,23,1676926787,1558293617,56211236,CC BY-SA 4.0,https://stackoverflow.com/questions/56211236/apache-spark-delta-lake-concepts,Apache Spark + Delta Lake concepts,1558453039.0,56212783.0,,,,,
"['powerbi', 'data-warehouse']","{'account_id': 1837030, 'reputation': 1120, 'user_id': 1667188, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/132870c3c080c361f522b240f7bc31ca?s=256&d=identicon&r=PG', 'display_name': 'mark1234', 'link': 'https://stackoverflow.com/users/1667188/mark1234'}",True,42,1,0,1558101747,1558097949,56186926,CC BY-SA 4.0,https://stackoverflow.com/questions/56186926/powerbi-slicers-filtering-other-slicers,PowerBI Slicers filtering other slicers,,,,,,,
"['r', 'api', 'data-warehouse', 'information-retrieval', 'adobe-analytics']","{'account_id': 15312968, 'reputation': 79, 'user_id': 11047715, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10213454676578130/picture?type=large', 'display_name': 'Michael Lopez', 'link': 'https://stackoverflow.com/users/11047715/michael-lopez'}",False,160,1,0,1570724032,1558029777,56174242,CC BY-SA 4.0,https://stackoverflow.com/questions/56174242/how-to-pull-data-directly-into-r-from-adobe-analtics-using-queue-datawarehouse-f,how to pull data directly into R from Adobe Analtics using Queue DataWarehouse function in RSiteCatalyst package?,,,,,,,
"['data-modeling', 'data-warehouse', 'snowflake-cloud-data-platform']","{'account_id': 10116748, 'reputation': 457, 'user_id': 7475193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/534f9e61d0a898c83ecd62a33eea3d21?s=256&d=identicon&r=PG', 'display_name': 'eponkratova', 'link': 'https://stackoverflow.com/users/7475193/eponkratova'}",True,59,1,0,1558273038,1558019668,56171748,CC BY-SA 4.0,https://stackoverflow.com/questions/56171748/fact-table-is-not-connected-to-dim-because-of-different-datasources,Fact table is not connected to dim because of different datasources,1558090533.0,56208347.0,,,,,
