tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
"['plsql', 'oracle-data-integrator']","{'user_type': 'does_not_exist', 'display_name': 'user11662323'}",False,1518,,1,0,1565625667,1565068924,57369398,CC BY-SA 4.0,https://stackoverflow.com/questions/57369398/call-odi-mappig-through-pl-sql-procedure,Call odi Mappig through PL/SQl Procedure,1565625667.0,,
['oracle-data-integrator'],"{'account_id': 16416572, 'reputation': 1, 'user_id': 11858624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/770bbd73047b9e4845c746b87672324c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ghina', 'link': 'https://stackoverflow.com/users/11858624/ghina'}",False,571,,0,0,1564500612,1564500612,57275234,CC BY-SA 4.0,https://stackoverflow.com/questions/57275234/how-can-i-do-multiple-joins-between-2-tables-in-odi,How can i do multiple joins between 2 tables in ODI?,,,
"['sql-server', 'bulkinsert', 'bcp', 'data-integration', 'oracle-data-integrator']","{'account_id': 15327146, 'reputation': 39, 'user_id': 11057963, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e1853c6b6e080ef1a82064e647ac9d8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'smomotiu', 'link': 'https://stackoverflow.com/users/11057963/smomotiu'}",True,835,,1,1,1563511332,1563483811,57102599,CC BY-SA 4.0,https://stackoverflow.com/questions/57102599/flat-file-to-sql-server-bulk-insert-odi-11g-knowledge-module-only-loading-half,Flat File to SQL Server (BULK INSERT) ODI 11g Knowledge Module Only Loading Half of Records from Flat File,1592644375.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 7548255, 'reputation': 1385, 'user_id': 5730590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb9e615aa29f2f0fdaa79311dabca205?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'F.Lazarescu', 'link': 'https://stackoverflow.com/users/5730590/f-lazarescu'}",True,692,57157768.0,2,0,1614585714,1563449195,57093377,CC BY-SA 4.0,https://stackoverflow.com/questions/57093377/odi-km-option-value-from-flex-field,ODI KM Option - value from FLEX FIELD,1614585714.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 16314186, 'reputation': 11, 'user_id': 11781850, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CLlgh.png?s=256&g=1', 'display_name': 'Master_Geek', 'link': 'https://stackoverflow.com/users/11781850/master-geek'}",False,857,,0,1,1563091645,1563089069,57025380,CC BY-SA 4.0,https://stackoverflow.com/questions/57025380/how-to-handle-waiting-status-in-odi,How to handle waiting status in ODI,1563091645.0,,
['oracle-data-integrator'],"{'account_id': 11685921, 'reputation': 243, 'user_id': 8555816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0fcbc7d2fda18ec0e72c7abef111a69?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lorik Berisha', 'link': 'https://stackoverflow.com/users/8555816/lorik-berisha'}",True,420,57426083.0,1,1,1565338731,1562938292,57008020,CC BY-SA 4.0,https://stackoverflow.com/questions/57008020/odi-11g-reverse-engineering-file-modification,ODI 11g Reverse Engineering File modification,,,
"['java', 'sql-server', 'azure', 'etl', 'oracle-data-integrator']","{'account_id': 10843245, 'reputation': 66, 'user_id': 7973754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6077ad6d9fc961bcd9ac331da0d9862b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ColdSurgeon25', 'link': 'https://stackoverflow.com/users/7973754/coldsurgeon25'}",False,176,,0,1,1562276326,1562273908,56894161,CC BY-SA 4.0,https://stackoverflow.com/questions/56894161/error-during-export-data-from-sql-server-to-azure-using-sqlserverbulkcopy,Error during export data from SQL Server to Azure using SQLServerBulkCopy,1562276326.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 16237676, 'reputation': 31, 'user_id': 11724799, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iVl7YIH_pPs/AAAAAAAAAAI/AAAAAAAAAAc/E5wzqxPct2Y/photo.jpg?sz=256', 'display_name': 'Dean Thomas', 'link': 'https://stackoverflow.com/users/11724799/dean-thomas'}",True,1460,56841654.0,2,0,1562010601,1561994227,56838198,CC BY-SA 4.0,https://stackoverflow.com/questions/56838198/ora-00933-when-running-procedure-in-odi-12c,ORA-00933 when running procedure in ODI 12c,1561998681.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 16206414, 'reputation': 11, 'user_id': 11701461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24897023898243342fa6e2d7701dbff3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'DuncanGP', 'link': 'https://stackoverflow.com/users/11701461/duncangp'}",False,124,,0,1,1561622777,1561621316,56786282,CC BY-SA 4.0,https://stackoverflow.com/questions/56786282/odi-hangs-while-loading-the-temp-table-to-oracle-sql-developer-tested-on-qa-and,"ODI hangs while loading the temp table to Oracle SQL Developer, tested on QA and DEV. process hangs on the same records. what could be the problem?",1561622777.0,,
"['azure-sql-database', 'oracle-data-integrator', 'azure-synapse']","{'account_id': 13123753, 'reputation': 65, 'user_id': 9480434, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yHqx9.jpg?s=256&g=1', 'display_name': 'Manish', 'link': 'https://stackoverflow.com/users/9480434/manish'}",True,1859,,2,0,1561961353,1561532559,56767006,CC BY-SA 4.0,https://stackoverflow.com/questions/56767006/exceeded-the-memory-limit-of-20-mb-per-session-for-prepared-statements-reduce-t,Exceeded the memory limit of 20 MB per session for prepared statements. Reduce the number or size of the prepared statements,,,
"['oracle', 'oracle11g', 'oracle10g', 'oracle12c', 'oracle-data-integrator']","{'account_id': 16073769, 'reputation': 57, 'user_id': 11601494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6119e1e4774d10482baac7b586f4bd4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Oye', 'link': 'https://stackoverflow.com/users/11601494/oye'}",False,1572,,1,1,1665058140,1561462148,56753064,CC BY-SA 4.0,https://stackoverflow.com/questions/56753064/scheduled-load-plan-in-odi-doesnt-trigger-automatically-and-needs-manual-interv,Scheduled Load plan in ODI doesn&#39;t trigger automatically and needs manual intervention to run,1561473500.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 16091678, 'reputation': 25, 'user_id': 11614930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-br24jPpcUsU/AAAAAAAAAAI/AAAAAAAABMA/QK3OXR4UPfk/photo.jpg?sz=256', 'display_name': 'DuyT', 'link': 'https://stackoverflow.com/users/11614930/duyt'}",True,710,,1,0,1561481041,1561431303,56746230,CC BY-SA 4.0,https://stackoverflow.com/questions/56746230/how-do-i-get-a-list-of-columns-from-the-target-data-store-in-odi-12-using-groovy,How do I get a list of columns from the Target Data Store in ODI 12 using groovy,,,
"['database', 'oracle', 'oracle-data-integrator']","{'account_id': 3650241, 'reputation': 332, 'user_id': 3042603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3ac74efc82613079b5a21a688a91743?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mahi', 'link': 'https://stackoverflow.com/users/3042603/mahi'}",False,330,,0,0,1680794952,1561282551,56722638,CC BY-SA 4.0,https://stackoverflow.com/questions/56722638/which-tables-in-odi-scheme-store-designer-model-data,Which tables in odi scheme store designer model data?,1680794952.0,,
"['groovy', 'oracle-data-integrator']","{'account_id': 16091678, 'reputation': 25, 'user_id': 11614930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-br24jPpcUsU/AAAAAAAAAAI/AAAAAAAABMA/QK3OXR4UPfk/photo.jpg?sz=256', 'display_name': 'DuyT', 'link': 'https://stackoverflow.com/users/11614930/duyt'}",True,1090,56683122.0,1,0,1561026240,1561001446,56678584,CC BY-SA 4.0,https://stackoverflow.com/questions/56678584/using-groovy-to-edit-existing-mapping-in-odi-how-do-i-not-duplicate-datastore,"Using groovy to edit existing mapping in ODI, How do I not duplicate datastore",1561026240.0,,
['oracle-data-integrator'],"{'account_id': 16066065, 'reputation': 1, 'user_id': 11595671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3f37b968b72165080f884e456a6e1b4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sara', 'link': 'https://stackoverflow.com/users/11595671/sara'}",False,492,,0,0,1560917365,1560917365,56659916,CC BY-SA 4.0,https://stackoverflow.com/questions/56659916/generate-csv-file-in-unix-server-using-odi-12c,Generate csv file in UNIX server using ODI 12c,,,
"['groovy', 'oracle-data-integrator']","{'account_id': 16091678, 'reputation': 25, 'user_id': 11614930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-br24jPpcUsU/AAAAAAAAAAI/AAAAAAAABMA/QK3OXR4UPfk/photo.jpg?sz=256', 'display_name': 'DuyT', 'link': 'https://stackoverflow.com/users/11614930/duyt'}",True,1940,56665613.0,1,1,1560940338,1560885982,56655785,CC BY-SA 4.0,https://stackoverflow.com/questions/56655785/how-to-a-edit-an-existing-mapping-in-odi-using-groovy,How to a edit an existing mapping in ODI using groovy,,,
['oracle-data-integrator'],"{'account_id': 16066065, 'reputation': 1, 'user_id': 11595671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3f37b968b72165080f884e456a6e1b4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sara', 'link': 'https://stackoverflow.com/users/11595671/sara'}",False,2055,,1,0,1560964988,1560742475,56624411,CC BY-SA 4.0,https://stackoverflow.com/questions/56624411/problem-while-reverse-engineering-file-in-odi-12c,Problem while reverse engineering file in ODI 12c,1560756792.0,,
"['azure-sql-database', 'etl', 'oracle12c', 'oracle-data-integrator']","{'account_id': 10843245, 'reputation': 66, 'user_id': 7973754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6077ad6d9fc961bcd9ac331da0d9862b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ColdSurgeon25', 'link': 'https://stackoverflow.com/users/7973754/coldsurgeon25'}",False,840,,0,2,1560389802,1560356301,56566526,CC BY-SA 4.0,https://stackoverflow.com/questions/56566526/problems-with-lkm-loading-data-from-oracle-12c-to-sql-database-on-azure,Problems with LKM loading data from Oracle 12c to SQL Database on Azure,1592644375.0,,
"['oracle', 'groovy', 'data-integration', 'oracle-data-integrator']","{'account_id': 11685921, 'reputation': 243, 'user_id': 8555816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0fcbc7d2fda18ec0e72c7abef111a69?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lorik Berisha', 'link': 'https://stackoverflow.com/users/8555816/lorik-berisha'}",True,848,,1,1,1559908174,1559906720,56493426,CC BY-SA 4.0,https://stackoverflow.com/questions/56493426/creating-a-custom-step-in-oracle-data-integrator-odi-using-groovy-to-delete-dupl,Creating a custom step in Oracle Data Integrator ODI using Groovy to delete duplicate rows,,,
['oracle-data-integrator'],"{'account_id': 14880055, 'reputation': 11, 'user_id': 10744991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/686553c87dc4b6566817bed50d2312bd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Eyal', 'link': 'https://stackoverflow.com/users/10744991/eyal'}",True,156,,1,0,1559722392,1559506725,56418665,CC BY-SA 4.0,https://stackoverflow.com/questions/56418665/how-can-i-set-knowledge-module-option-at-run-time,How can i set knowledge module option at run time?,,,
['oracle-data-integrator'],"{'account_id': 14623299, 'reputation': 63, 'user_id': 10561290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4653301bb326793014813d9085a54219?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rohan Jain', 'link': 'https://stackoverflow.com/users/10561290/rohan-jain'}",True,1504,,3,1,1559722102,1558958387,56325656,CC BY-SA 4.0,https://stackoverflow.com/questions/56325656/loading-multiple-files-parallelly-in-odi12c,Loading Multiple files Parallelly in ODI12c,,,
['oracle-data-integrator'],"{'account_id': 14623299, 'reputation': 63, 'user_id': 10561290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4653301bb326793014813d9085a54219?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rohan Jain', 'link': 'https://stackoverflow.com/users/10561290/rohan-jain'}",False,51,,1,1,1559722822,1558794635,56305741,CC BY-SA 4.0,https://stackoverflow.com/questions/56305741/multiple-users-issue-on-same-table,Multiple users issue on same table,1558806459.0,,
"['plsql', 'oracle-data-integrator']","{'account_id': 8574138, 'reputation': 59, 'user_id': 6423917, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yVnTulzY4yY/AAAAAAAAAAI/AAAAAAAAKdA/0lEEcoPYe4Y/photo.jpg?sz=256', 'display_name': 'Rajesh Kumar', 'link': 'https://stackoverflow.com/users/6423917/rajesh-kumar'}",True,1616,56162150.0,1,1,1566281494,1557907594,56144399,CC BY-SA 4.0,https://stackoverflow.com/questions/56144399/any-way-to-call-odi-package-or-interface-through-the-oracle-database,Any way to call odi package or interface through the oracle database,1566281494.0,,
['oracle-data-integrator'],"{'account_id': 14623299, 'reputation': 63, 'user_id': 10561290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4653301bb326793014813d9085a54219?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rohan Jain', 'link': 'https://stackoverflow.com/users/10561290/rohan-jain'}",True,780,56163930.0,1,2,1557994581,1557827211,56127489,CC BY-SA 4.0,https://stackoverflow.com/questions/56127489/handling-chinese-character-in-odi-12c,Handling Chinese Character in ODI 12c,1557828229.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 7548255, 'reputation': 1385, 'user_id': 5730590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb9e615aa29f2f0fdaa79311dabca205?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'F.Lazarescu', 'link': 'https://stackoverflow.com/users/5730590/f-lazarescu'}",True,3539,56113014.0,2,2,1579517462,1557748201,56111717,CC BY-SA 4.0,https://stackoverflow.com/questions/56111717/differences-between-odi-11g-and-12c,Differences between ODI 11g and 12c,1564400216.0,,
['oracle-data-integrator'],"{'account_id': 3864973, 'reputation': 3, 'user_id': 3201712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2026a73968f7de45cdd719eb49eaefb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'eXcEpTiOn', 'link': 'https://stackoverflow.com/users/3201712/exception'}",True,782,56038260.0,1,0,1557324608,1557309323,56038005,CC BY-SA 4.0,https://stackoverflow.com/questions/56038005/using-sql-override-in-odi-12c-with-source-data-server-different-then-target,Using SQL override in ODI 12C with source data server different then target,1557324608.0,,
"['oracle', 'plsql', 'oracle-data-integrator']","{'account_id': 15463477, 'reputation': 15, 'user_id': 11155509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53f77c80a1c6b397a6dc57504bcc396c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Allen George Solley', 'link': 'https://stackoverflow.com/users/11155509/allen-george-solley'}",False,43,,1,0,1555747974,1555708381,55767939,CC BY-SA 4.0,https://stackoverflow.com/questions/55767939/identify-most-recent-record-on-yearly-snapshot-by-partition-of-arrange-id,Identify Most Recent Record on Yearly Snapshot by partition of Arrange Id,,,
['oracle-data-integrator'],"{'account_id': 7548255, 'reputation': 1385, 'user_id': 5730590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb9e615aa29f2f0fdaa79311dabca205?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'F.Lazarescu', 'link': 'https://stackoverflow.com/users/5730590/f-lazarescu'}",False,138,,0,2,1557208186,1555569063,55740278,CC BY-SA 4.0,https://stackoverflow.com/questions/55740278/odi-km-substitution-phase-code-its-getting-wrong-after-submit,ODI KM substitution phase code it&#39;s getting wrong after submit,1557208186.0,,
['oracle-data-integrator'],"{'account_id': 354567, 'reputation': 23, 'user_id': 2269246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fae9355bda8c9e2de820ff17159ed098?s=256&d=identicon&r=PG', 'display_name': 'Jurica Vučković', 'link': 'https://stackoverflow.com/users/2269246/jurica-vu%c4%8dkovi%c4%87'}",True,719,58935985.0,3,2,1581339701,1555399645,55702786,CC BY-SA 4.0,https://stackoverflow.com/questions/55702786/is-thera-a-way-to-find-forced-execution-context-on-datastore-objects-somewhere,"Is thera a way to find forced execution context on datastore objects, somewhere in ODI metadata database?",,,
"['oracle', 'oracle-data-integrator']","{'account_id': 13157011, 'reputation': 1, 'user_id': 9503855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ab46df72613d0d76eabf7ffb6c65e78?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'neverlost64', 'link': 'https://stackoverflow.com/users/9503855/neverlost64'}",False,415,,1,0,1557296147,1554979786,55630702,CC BY-SA 4.0,https://stackoverflow.com/questions/55630702/encode-bat-not-found-in-local-odi-setup-in-windows,encode.bat not found in local ODI setup in Windows,,,
